pattern_id,service_count,station_count,origin,destination,stations
SP001170,68,18,ASN,QRB,ASN|CHY|VIR|EGH|SNS|AFS|FEL|HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
SP001171,2,21,BTN,PMH,BTN|HOV|PLD|SWK|SSE|LAC|WRH|WWO|DUR|GBS|ANG|XXA|FOD|BAA|CCH|SOB|EMS|HAV|FTN|PMS|PMH
SP001172,18,19,NEM,PMH,NEM|SUR|WOK|FNB|FLE|BSK|MIC|WIN|XEW|ESL|HDE|BOE|FRM|PTC|CSA|HLS|FTN|PMS|PMH
SP001173,24,19,PMH,NEM,PMH|PMS|FTN|HLS|CSA|PTC|FRM|BOE|HDE|ESL|XEW|WIN|MIC|BSK|FLE|FNB|WOK|SUR|NEM
SP001174,4,26,BTN,PMH,BTN|HOV|PLD|SSE|LAC|EWR|WRH|WWO|DUR|GBS|ANG|XXA|FOD|BAA|CCH|FSB|BOH|NUT|SOB|EMS|WBL|HAV|HLS|FTN|PMS|PMH
SP001175,4,20,PMH,NEM,PMH|PMS|FTN|HLS|CSA|PTC|FRM|BOE|HDE|ESL|XEW|SHW|WIN|MIC|BSK|FLE|FNB|WOK|SUR|NEM
SP001176,1,35,KGX,KLN,KGX|XKB|FPK|HRN|AAP|NSG|OKL|NBA|HDW|PBR|BPK|HAT|WGC|XGN|KBW|SVG|HIT|LET|BDK|AWM|RYS|MEL|STH|FXN|XSP|CMS|CBG|CMB|WBC|ELY|XYE|LTP|DOW|WTG|KLN
SP001177,2,34,KLN,KGX,KLN|WTG|DOW|LTP|XYE|ELY|WBC|CMB|CBG|CMS|XSP|FXN|STH|MEL|RYS|AWM|BDK|LET|HIT|SVG|KBW|XGN|WGC|HAT|BPK|PBR|HDW|OKL|NSG|AAP|HGY|FPK|XKB|KGX
SP001178,1,31,INV,EDB,INV|IVA|NRN|FOR|ELG|KEH|HNT|INS|INR|KTR|DYC|ABD|STN|LAU|MTS|ARB|CAN|BYF|DEE|LEU|CUP|LDY|KDY|BTS|INK|NQU|DAM|EGY|SGL|HYM|EDB
SP001179,2,18,SCA,YRK,SCA|SEM|FIL|HUB|BEM|BDT|DRF|BEV|CGM|HUL|BUH|GBD|HOW|SBY|SIE|CHF|ULL|YRK
SP001180,21,5,RDH,GTW,RDH|ELD|SAF|HOR|GTW
SP001181,12,20,NEM,PMH,NEM|SUR|WOK|FNB|FLE|BSK|MIC|WIN|SHW|XEW|ESL|HDE|BOE|FRM|PTC|CSA|HLS|FTN|PMS|PMH
SP001182,4,3,WSB,WMN,WSB|DMH|WMN
SP001183,1,37,EAD,SOU,EAD|RAY|NEM|BRS|SUR|ESH|HER|WAL|WYB|BFN|WBY|WOK|WPL|GLD|FNC|GOD|MLF|WTY|HSL|LIP|LIS|PTR|RLN|HAV|BDH|CSA|PTC|FRM|SNW|BUO|HME|NTL|SHO|WLS|BTE|SDN|SOU
SP001184,62,5,GFD,WEA,GFD|SGN|CBP|DRG|WEA
SP001185,62,5,WEA,GFD,WEA|DRG|CBP|SGN|GFD
SP001186,2,16,NEM,YVP,NEM|SUR|WOK|FNB|BSK|OVR|WCH|ADV|GRT|SAL|WMN|WSB|FRO|BRU|CLC|YVP
SP001187,2,17,NEM,YVJ,NEM|SUR|WOK|FNB|BSK|OVR|WCH|ADV|GRT|SAL|WMN|WSB|FRO|BRU|CLC|YVP|YVJ
SP001188,2,8,SAL,YVJ,SAL|WMN|WSB|FRO|BRU|CLC|YVP|YVJ
SP001189,24,25,WEY,NEM,WEY|DCH|MTN|WOO|WRM|HAM|POO|PKS|BSM|BMH|BCU|TTN|RDB|SOU|SDN|SOA|ESL|XEW|WIN|MIC|BSK|FNB|WOK|SUR|NEM
SP001190,24,25,NEM,WEY,NEM|SUR|WOK|FNB|BSK|MIC|WIN|XEW|ESL|SOA|SDN|SOU|RDB|TTN|BCU|BMH|BSM|PKS|POO|HAM|WRM|WOO|MTN|DCH|WEY
SP001191,6,8,CRE,MAN,CRE|SDB|CEL|ALD|WML|CHU|SPT|MAN
SP001192,4,8,SOO,MDW,SOO|CUX|HAI|SDA|NHE|AYL|MDB|MDW
SP001193,68,19,FOK,RDC,FOK|SUT|WYL|CRD|ERD|GVH|AST|XOZ|BHM|FWY|UNI|SLY|BRV|KNN|NFD|LOB|BTG|ALV|RDC
SP001194,6,23,NEM,EXD,NEM|SUR|WOK|FNB|BSK|OVR|WCH|ADV|GRT|SAL|TIS|GIL|TMC|SHE|YVJ|CKN|AXM|HON|FNT|CBK|PIN|EXC|EXD
SP001195,2,18,TON,GLM,TON|PDW|BEG|YAL|WTR|EFL|MDW|MDB|AYL|NHE|SDA|HAI|CUX|SOO|XRJ|RTR|CTM|GLM
SP001196,1,33,NCL,KGX,NCL|DHM|DAR|NTR|THI|YRK|DON|RET|XNK|NNG|GRA|PBO|HUN|SNO|SDY|BIW|ARL|HIT|SVG|KBW|XGN|WGC|HAT|BPK|PBR|HDW|OKL|NSG|AAP|HGY|FPK|XKB|KGX
SP001197,10,23,NEM,EXD,NEM|SUR|WOK|FNB|BSK|OVR|ADV|GRT|SAL|TIS|GIL|TMC|SHE|YVJ|CKN|AXM|HON|FNT|WHM|CBK|PIN|EXC|EXD
SP001198,6,22,NEM,EXD,NEM|SUR|WOK|FNB|BSK|OVR|ADV|GRT|SAL|TIS|GIL|TMC|SHE|YVJ|CKN|AXM|HON|FNT|CBK|PIN|EXC|EXD
SP001199,7,7,LIV,CTR,LIV|EDG|ALE|RUN|FRD|HSB|CTR
SP001200,28,12,BTN,EBN,BTN|LRB|MCB|FMR|LWS|XRH|GLY|BRK|PLG|XIL|HMD|EBN
SP001201,22,24,EXD,NEM,EXD|EXC|PIN|CBK|WHM|FNT|HON|AXM|CKN|YVJ|SHE|TMC|GIL|TIS|SAL|GRT|ADV|WCH|OVR|BSK|FNB|WOK|SUR|NEM
SP001202,10,23,EXD,NEM,EXD|EXC|PIN|CBK|FNT|HON|AXM|CKN|YVJ|SHE|TMC|GIL|TIS|SAL|GRT|ADV|WCH|OVR|BSK|FNB|WOK|SUR|NEM
SP001203,4,35,SUO,BDM,SUO|WSU|SUC|SIH|MDS|SMO|WBO|WIM|HYR|TOO|STE|TUH|HNH|LGJ|EPH|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT|LEA|HLN|FLT|BDM
SP001204,3,12,SCA,HUL,SCA|SEM|FIL|HUB|BEM|BDT|NFN|DRF|HUT|BEV|CGM|HUL
SP001205,2,26,SUO,BDM,SUO|CSH|HCB|MIJ|MTC|STE|TUH|HNH|LGJ|EPH|BFR|ZFD|SPL|KTN|WHP|CRI|BCZ|HEN|SAC|HPD|LTN|LUT|LEA|HLN|FLT|BDM
SP001206,6,24,NEM,EXD,NEM|SUR|WOK|FNB|BSK|OVR|WCH|ADV|GRT|SAL|TIS|GIL|TMC|SHE|YVJ|CKN|AXM|HON|FNT|WHM|CBK|PIN|EXC|EXD
SP001207,2,16,CDF,RHY,CDF|CDQ|HHL|LLS|LVT|CPH|ABE|ECP|LNB|YSM|HNG|PGM|GFF|BGD|TIR|RHY
SP001208,4,2,CRE,CTR,CRE|CTR
SP001209,4,5,NOT,GRA,NOT|RDF|BIN|ALK|GRA
SP001210,4,5,LCN,NNG,LCN|HKM|SWD|CLM|NNG
SP001211,6,5,NNG,LCN,NNG|CLM|SWD|HKM|LCN
SP001212,1,15,CLE,NNG,CLE|NCE|GMD|GMB|GCT|HLI|SLL|HAB|BTB|MKR|LCN|HKM|SWD|CLM|NNG
SP001213,22,29,WEY,NEM,WEY|UPW|DCH|MTN|WOO|WRM|HOL|HAM|POO|BSM|BMH|POK|CHR|NWM|BCU|TTN|RDB|SOU|SDN|SOA|ESL|XEW|WIN|MIC|BSK|FNB|WOK|SUR|NEM
SP001214,8,9,CDB,PPD,CDB|CDQ|CYS|LLN|RDR|TAF|TRE|TRF|PPD
SP001215,2,2,LCN,NNG,LCN|NNG
SP001216,20,32,KID,SAV,KID|BKD|SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE|WYT|EWD|TLK|WDE|DZY|HNL|WWW|WMC|STY|SAV
SP001217,14,29,NEM,WEY,NEM|SUR|WOK|FNB|BSK|MIC|WIN|XEW|ESL|SOA|SDN|SOU|RDB|TTN|BCU|NWM|CHR|POK|BMH|BSM|POO|HAM|HOL|WRM|WOO|MTN|DCH|UPW|WEY
SP001218,4,8,YRK,HUL,YRK|CHF|SIE|SBY|HOW|GBD|BUH|HUL
SP001219,2,14,PMH,NEM,PMH|PMS|FTN|HAV|PTR|LIS|LIP|HSL|GOD|FNC|GLD|WOK|SUR|NEM
SP001220,2,19,BMO,SAV,BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE|WYT|EWD|TLK|WDE|DZY|HNL|WWW|WMC|STY|SAV
SP001221,26,16,MAN,SHF,MAN|ABY|RDN|BNT|BDY|RML|MPL|NMC|CLY|EDL|HOP|BAM|HSG|GRN|DOR|SHF
SP001222,18,22,KID,WTE,KID|BKD|SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE
SP001223,4,15,MAN,SHF,MAN|RDN|BNT|BDY|RML|MPL|NMC|CLY|EDL|HOP|BAM|HSG|GRN|DOR|SHF
SP001224,8,23,KID,WTE,KID|BKD|HAG|SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE
SP001225,4,9,NVH,BTN,NVH|NVN|SEE|XRH|LWS|FMR|MCB|LRB|BTN
SP001226,37,11,BTN,SEF,BTN|LRB|MCB|FMR|LWS|XRH|SEE|NVN|NVH|BIP|SEF
SP001227,8,27,NEM,WEY,NEM|SUR|WOK|FNB|BSK|MIC|WIN|XEW|ESL|SOA|SDN|SOU|RDB|TTN|BCU|BMH|BSM|PKS|POO|HAM|HOL|WRM|WOO|MTN|DCH|UPW|WEY
SP001228,4,8,BTN,NVH,BTN|LRB|MCB|FMR|LWS|XRH|NVN|NVH
SP001229,26,19,EBB,MST,EBB|EBV|LTH|NBE|CKY|RCA|ROR|PYE|CDF|PYC|LLR|PCD|BGN|WMI|SRR|TDU|GMG|MEW|MST
SP001230,2,8,COY,CDF,COY|WHT|RHI|BCG|TGS|HLL|CDQ|CDF
SP001231,2,30,SBJ,SAV,SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE|WYT|EWD|TLK|WDE|DZY|HNL|WWW|WMC|STY|SAV
SP001232,4,33,WOF,SAV,WOF|DTW|HBY|KID|BKD|HAG|SBJ|CRA|ROW|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE|WYT|EWD|TLK|WDE|DZY|HNL|WWW|WMC|STY|SAV
SP001233,2,34,NEM,WEY,NEM|SUR|WOK|FNB|BSK|MIC|WIN|SHW|XEW|ESL|SOA|SDN|SOU|RDB|TTN|ANF|BEU|BCU|SWY|NWM|HNA|CHR|POK|BMH|BSM|PKS|POO|HAM|WRM|WOO|MTN|DCH|UPW|WEY
SP001234,2,5,PLY,GSL,PLY|SBV|BAS|CSK|GSL
SP001235,18,9,GSL,PLY,GSL|CSK|BAS|BFE|SBV|KEY|DOC|DPT|PLY
SP001236,16,9,PLY,GSL,PLY|DPT|DOC|KEY|SBV|BFE|BAS|CSK|GSL
SP001237,2,9,SOU,BSK,SOU|SDN|SOA|ESL|XEW|SHW|WIN|MIC|BSK
SP001238,20,10,MAN,RSH,MAN|ABY|GTO|FRF|GUI|HYT|HYC|WLY|RML|RSH
SP001239,40,24,BAL,LIT,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|XKM|BUG|HSK|PRP|HOV|PLD|SSE|LAC|WRH|WWO|DUR|GBS|ANG|XXA|LIT
SP001240,2,15,SOU,NEM,SOU|SDN|SWG|SOA|ESL|XEW|SHW|WIN|MIC|BSK|FLE|FNB|WOK|SUR|NEM
SP001241,10,25,BAL,LIT,BAL|SRS|ECR|PUR|XJS|ELD|HOR|GTW|TBD|HHE|XKM|BUG|HSK|PRP|HOV|PLD|SSE|LAC|WRH|WWO|DUR|GBS|ANG|XXA|LIT
SP001242,2,17,WIN,BMH,WIN|SHW|XEW|ESL|SOA|SDN|SOU|RDB|TTN|ANF|BCU|SWY|NWM|HNA|CHR|POK|BMH
SP001243,2,6,GCR,WOF,GCR|CNM|ASC|XAY|WOS|WOF
SP001244,16,7,WIN,SOU,WIN|SHW|XEW|ESL|SOA|SDN|SOU
SP001245,8,11,SOU,BMH,SOU|RDB|TTN|ANF|BCU|SWY|NWM|HNA|CHR|POK|BMH
SP001246,24,9,EBB,NWP,EBB|EBV|LTH|NBE|CKY|RCA|ROR|PYE|NWP
SP001247,2,18,SOU,NEM,SOU|SDN|SWG|SOA|ESL|XEW|SHW|WIN|MIC|BSK|HOK|WNF|FLE|FNB|BKO|WOK|SUR|NEM
SP001248,4,33,KID,SAV,KID|BKD|HAG|SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE|WYT|EWD|TLK|WDE|DZY|HNL|WWW|WMC|STY|SAV
SP001249,2,19,BMH,WIN,BMH|POK|CHR|HNA|NWM|SWY|BCU|BEU|ANF|TTN|RDB|SOU|SDN|SWG|SOA|ESL|XEW|SHW|WIN
SP001250,2,6,HFD,CDF,HFD|AGV|PPL|CWM|NWP|CDF
SP001251,2,24,NRW,LST,NRW|DIS|SMK|IPS|MNG|COL|MKT|WTM|BPA|CHM|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
SP001252,2,10,WSB,CNM,WSB|TRO|MKM|CPM|SWI|KEM|STD|SHU|GCR|CNM
SP001253,2,19,POO,WIN,POO|BSM|BMH|POK|CHR|HNA|NWM|SWY|BCU|ANF|TTN|RDB|SOU|SDN|SOA|ESL|XEW|SHW|WIN
SP001254,2,10,NRW,LWT,NRW|XWH|BGA|BDA|CNY|REE|HAD|SYT|OUN|LWT
SP001255,6,25,BAL,LIT,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|XKM|BUG|HSK|PRP|HOV|PLD|SWK|SSE|LAC|WRH|WWO|DUR|GBS|ANG|XXA|LIT
SP001256,2,10,BSW,WTE,BSW|BMO|SMA|XOH|TYS|SRI|HLG|YRD|SRL|WTE
SP001257,16,4,HOT,TWY,HOT|SHI|WGV|TWY
SP001258,38,11,MAN,NMC,MAN|ABY|BLV|RRB|RDN|BNT|BDY|RML|MPL|SRN|NMC
SP001259,2,18,BIS,SRA,BIS|SAW|HWM|HWN|RYN|BXB|CHN|WLC|ENL|BMD|PON|MRW|NUM|TOM|XMI|LEB|XTA|SRA
SP001260,6,18,BMH,WIN,BMH|POK|CHR|HNA|NWM|SWY|BCU|BEU|ANF|TTN|RDB|SOU|SDN|SOA|ESL|XEW|SHW|WIN
SP001261,24,16,BIS,SRA,BIS|SAW|HWM|HWN|RYN|BXB|CHN|WLC|ENL|BMD|NUM|TOM|XMI|LEB|XTA|SRA
SP001262,1,20,NOT,NRW,NOT|XTR|XTG|LBO|MMO|OKM|XMJ|SMD|PBO|WLE|MCH|MNE|XYE|ELY|XYE|BND|TTF|ATL|WMD|NRW
SP001263,8,17,BMH,WIN,BMH|POK|CHR|HNA|NWM|SWY|BCU|ANF|TTN|RDB|SOU|SDN|SOA|ESL|XEW|SHW|WIN
SP001264,14,12,BIS,SRA,BIS|SAW|HWN|RYN|BXB|CHN|BMD|TOM|XMI|LEB|XTA|SRA
SP001265,4,18,CTR,XLV,CTR|BAC|CPU|HOO|ERA|BOM|BMR|SPI|PSL|BEB|RFY|GNL|BKC|BKQ|LVJ|MRF|LVL|XLV
SP001266,2,14,BKG,SOC,BKG|UPM|OCK|CFH|GRY|TIL|ETL|SFO|PSE|BEF|LES|CHW|WCF|SOC
SP001267,236,8,KNT,QPW,KNT|NWB|WMB|SBP|HDN|WJL|KNL|QPW
SP001268,8,20,MFH,CDF,MFH|JOH|HVF|CLR|CUW|WTL|CMN|XCI|FYS|KWL|PBY|LLE|GWN|SWA|NTH|PTA|BGN|PCD|PYC|CDF
SP001269,60,18,QRB,RDZ,QRB|BNS|RMD|TWI|FEL|SNS|EGH|VIR|LNG|SNG|ACT|MAO|BCE|WKM|WNS|WTI|EAR|RDZ
SP001270,56,19,RDZ,QRB,RDZ|EAR|WTI|WNS|WKM|BCE|MAO|ACT|SNG|LNG|VIR|EGH|SNS|FEL|TWI|SMG|RMD|BNS|QRB
SP001271,13,18,RDZ,QRB,RDZ|EAR|WTI|WNS|WKM|BCE|MAO|ACT|SNG|VIR|EGH|SNS|FEL|TWI|SMG|RMD|BNS|QRB
SP001272,44,15,GLD,EAD,GLD|LRD|CLA|HSY|EFF|BKA|LHD|AHD|EPS|EWW|SNL|WCP|MOT|RAY|EAD
SP001273,2,7,WOK,NEM,WOK|WBY|BFN|WYB|WAL|SUR|NEM
SP001274,1,12,GLD,QRB,GLD|WOK|WBY|BFN|WYB|WAL|HER|ESH|SUR|NEM|RAY|QRB
SP001275,71,17,EAD,QRB,EAD|RAY|NEM|NBT|KNG|HMW|TED|STW|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
SP001276,69,7,EAD,CSS,EAD|RAY|MOT|MAL|TOL|CSN|CSS
SP001277,66,17,QRB,EAD,QRB|WNT|PUT|BNS|MTL|NSH|RMD|SMG|TWI|STW|TED|HMW|KNG|NBT|NEM|RAY|EAD
SP001278,1,18,QRB,QRB,QRB|WNT|PUT|BNS|MTL|NSH|RMD|SMG|TWI|STW|TED|HMW|KNG|NBT|NEM|RAY|EAD|QRB
SP001279,8,15,BIS,SRA,BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|MRW|NUM|TOM|XMI|LEB|XTA|SRA
SP001280,24,21,QRB,QRB,QRB|WNT|PUT|BNS|MTL|NSH|RMD|SMG|TWI|WTN|HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
SP001281,2,18,NEM,SOU,NEM|SUR|WOK|BKO|FNB|FLE|WNF|HOK|BSK|MIC|WIN|SHW|XEW|ESL|SOA|SWG|SDN|SOU
SP001282,62,18,QRB,ASN,QRB|WNT|PUT|BNS|BNI|CHK|KWB|BFD|SYL|ISL|HOU|FEL|AFS|SNS|EGH|VIR|CHY|ASN
SP001283,2,11,TRI,EUS,TRI|BKM|XOE|HML|KGL|WFJ|BSH|HRW|WMB|XWI|EUS
SP001284,4,10,TRI,EUS,TRI|BKM|XOE|HML|WFJ|BSH|HRW|WMB|XWI|EUS
SP001285,4,13,BIS,SRA,BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|LEB|XTA|SRA
SP001286,2,8,WIN,SOU,WIN|SHW|XEW|ESL|SOA|SWG|SDN|SOU
SP001287,4,12,TRI,EUS,TRI|BKM|XOE|HML|APS|KGL|WFJ|BSH|HRW|WMB|XWI|EUS
SP001288,71,14,WNR,QRB,WNR|DAT|SNY|WRY|SNS|AFS|FEL|WTN|TWI|SMG|RMD|BNS|PUT|QRB
SP001289,20,21,QRB,QRB,QRB|WNT|PUT|BNS|BNI|CHK|KWB|BFD|SYL|ISL|HOU|WTN|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
SP001290,8,15,CDF,MER,CDF|CDQ|CYS|LLN|RDR|TAF|TRE|TRF|PPD|ACY|QYD|MEV|TRD|PTB|MER
SP001291,16,14,BAL,BTN,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|XKM|BUG|HSK|PRP|BTN
SP001292,2,10,BCU,POO,BCU|SWY|NWM|HNA|CHR|POK|BMH|BSM|PKS|POO
SP001293,1,7,GRA,NOT,GRA|BTF|ALK|BIN|RDF|NET|NOT
SP001294,2,21,POO,WIN,POO|PKS|BSM|BMH|POK|CHR|HNA|NWM|SWY|BCU|BEU|ANF|TTN|RDB|SOU|SDN|SOA|ESL|XEW|SHW|WIN
SP001295,57,13,BAL,BTN,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|XKM|BUG|PRP|BTN
SP001296,30,19,NOT,STP,NOT|BEE|XTR|XTG|EMD|LBO|LEI|MHR|KET|WEL|BDM|FLT|LUT|SAC|HEN|CRI|WHP|KTN|STP
SP001297,2,12,SOU,POO,SOU|RDB|TTN|ANF|BEU|BCU|NWM|CHR|BMH|BSM|PKS|POO
SP001298,2,16,LIT,HHE,LIT|XXA|ANG|GBS|DUR|WWO|WRH|LAC|SSE|PLD|HOV|PRP|HSK|BUG|XKM|HHE
SP001299,2,14,WIN,BMH,WIN|SHW|XEW|ESL|SOA|SWG|SDN|SOU|RDB|TTN|BCU|NWM|CHR|BMH
SP001300,1,21,LDS,KGX,LDS|WKF|AWK|DON|RET|XNK|NNG|GRA|PBO|HUN|SDY|BIW|HIT|SVG|HFN|GDH|BOP|AAP|FPK|XKB|KGX
SP001301,2,12,SNS,RDZ,SNS|EGH|VIR|SNG|ACT|MAO|BCE|WKM|WNS|WTI|EAR|RDZ
SP001302,4,27,SOU,BTN,SOU|SDN|WLS|NTL|BUO|SNW|FRM|CSA|HAV|EMS|SOB|CCH|BAA|FOD|XXA|ANG|WWO|WRH|EWR|LAC|SSE|SWK|FSG|PLD|AGT|HOV|BTN
SP001303,12,5,SCN,HNY,SCN|BPL|WEO|SOT|HNY
SP001304,6,16,BIF,CKL,BIF|ASK|KBF|FOX|GNR|MLM|SIC|BOC|RAV|DRI|SSC|SEL|BYS|NRT|SBS|CKL
SP001305,3,11,MCV,BDI,MCV|RCD|SMB|LTL|WDN|TOD|HBD|MYT|SOW|HFX|BDI
SP001306,6,12,NMP,BHM,NMP|LBK|RUG|COV|CNL|THL|BKW|HIA|BHI|SCF|XOZ|BHM
SP001307,4,14,CKL,BIF,CKL|SBS|SEL|SSC|DRI|RAV|BOC|SIC|MLM|GNR|FOX|KBF|ASK|BIF
SP001308,6,8,NWD,BAK,NWD|CYP|GIP|WNW|SRH|BAL|WSW|BAK
SP001309,2,19,RDZ,QRB,RDZ|EAR|WTI|WNS|WKM|BCE|MAO|ACT|SNG|VIR|EGH|SNS|FEL|TWI|SMG|RMD|BNS|PUT|QRB
SP001310,2,26,LUT,SUO,LUT|LTN|HPD|SAC|RDT|ELS|MIL|HEN|BCZ|CRI|WHP|KTN|SPL|ZFD|CTK|BFR|EPH|LGJ|HNH|TUH|STE|MTC|MIJ|HCB|CSH|SUO
SP001311,5,20,WCY,DLJ,WCY|XGU|NWD|ANZ|PNW|SYD|FOH|HPA|BCY|NXG|SQE|ZCW|ROE|WPE|SDE|ZLW|SDC|HOX|HGG|DLJ
SP001312,1,23,RYS,KGX,RYS|AWM|BDK|LET|HIT|SVG|KBW|XGN|WLW|WGC|HAT|BPK|PBR|HDW|NBA|OKL|NSG|AAP|HRN|HGY|FPK|XKB|KGX
SP001313,12,32,EUS,HHD,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|XWZ|RUG|NUN|XIM|XOI|XCO|STA|CRE|CTR|SHT|FLN|PRT|RHL|AGL|CWB|LLJ|PMW|BNG|LPG|VAL|HHD
SP001314,3,14,NMP,CRE,NMP|LBK|RUG|NUN|ATH|PSW|XIM|TAM|LTV|XOI|RGL|XCO|STA|CRE
SP001315,4,2,LVS,DGS,LVS|DGS
SP001316,2,4,SBP,KNT,SBP|WMB|NWB|KNT
SP001317,4,2,DGS,LVS,DGS|LVS
SP001318,232,8,QPW,KNT,QPW|KNL|WJL|HDN|SBP|WMB|NWB|KNT
SP001319,27,9,NWP,EBB,NWP|PYE|ROR|RCA|CKY|NBE|LTH|EBV|EBB
SP001320,1,18,XOA,NOT,XOA|LAN|XOU|WGN|WBQ|XYJ|ACB|WSF|STA|XCO|XOI|XIM|NUN|HNK|LBO|XTG|XTR|NOT
SP001321,71,13,QRB,WNR,QRB|PUT|BNS|RMD|TWI|WTN|FEL|AFS|SNS|WRY|SNY|DAT|WNR
SP001322,1,9,LLE,PTA,LLE|GWN|SWA|LAS|SKE|NTH|BNF|BAJ|PTA
SP001323,2,15,RHD,LDS,RHD|HIR|SET|LPR|HLD|GGV|SKI|CEY|SON|KEI|CFL|BIY|SAE|SHY|LDS
SP001324,1,3,LLE,SWA,LLE|GWN|SWA
SP001325,12,10,EUS,TRI,EUS|XWI|WMB|HRW|BSH|WFJ|HML|XOE|BKM|TRI
SP001326,1,5,CDF,BGN,CDF|PYC|LLR|PCD|BGN
SP001327,2,10,EUS,TRI,EUS|XWI|WMB|HRW|WFJ|APS|HML|XOE|BKM|TRI
SP001328,1,31,NOT,LIV,NOT|LGM|ALF|CHD|SHF|DOR|GRN|HSG|BAM|HOP|EDL|CLY|HAZ|WSR|DVN|SPT|HTC|LVM|MAN|MCO|DGT|BWD|WAC|WID|HGN|HNX|ALE|WSA|MSH|EDG|LIV
SP001329,4,10,EUS,TRI,EUS|XWI|WMB|HRW|WFJ|KGL|HML|XOE|BKM|TRI
SP001330,64,11,PEN,COY,PEN|DGL|GTN|CDF|CDQ|HLL|TGS|BCG|RHI|WHT|COY
SP001331,74,6,ILK,LDS,ILK|BEY|BUW|MNN|GSY|LDS
SP001332,66,18,LST,NRW,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|WTM|MKT|COL|MNG|IPS|SMK|DIS|NRW
SP001333,32,12,LWT,IPS,LWT|OUS|BCC|BRP|HAS|DSM|SAX|WCM|MES|WDB|WFI|IPS
SP001334,4,5,KYL,UIG,KYL|KYK|BDD|PEE|UIG
SP001335,4,2,ULP,IBS,ULP|IBS
SP001336,31,10,BTN,SEF,BTN|LRB|MCB|FMR|LWS|XRH|NVN|NVH|BIP|SEF
SP001337,4,17,RDG,GTW,RDG|EAR|WKM|BAW|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|GTW
SP001338,37,19,PRE,CNE,PRE|LOH|XLS|BMB|PLS|CYT|MLH|BBN|RIS|CTW|ACR|HCT|HPN|RSG|BUB|BNC|BRF|NEL|CNE
SP001339,26,18,BHM,HFD,BHM|FWY|UNI|SLY|KNN|LOB|BTG|BMV|XSW|DTW|WOF|XHK|MVL|GMV|XMN|CWL|LED|HFD
SP001340,2,9,BCY,WCY,BCY|HPA|FOH|SYD|PNW|ANZ|NWD|XGU|WCY
SP001341,1,16,COV,EUS,COV|RUG|LBK|NMP|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP001342,34,9,AWK,SHF,AWK|BYK|DON|CNS|MEX|SWN|RMC|MHS|SHF
SP001343,6,12,EUS,NMP,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|NMP
SP001344,6,11,BGN,CDF,BGN|LWM|RIA|BRY|BYD|CAD|DNS|EBK|CGN|GTN|CDF
SP001345,6,14,NMP,EUS,NMP|XHN|WOL|MKC|BLY|LBZ|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP001346,32,23,EUS,CRE,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|XWZ|RUG|NUN|ATH|XIM|TAM|LTV|XOI|RGL|XCO|STA|CRE
