pattern_id,origin,destination,station_count,service_count,is_circular,is_shuttle,has_reverse,reverse_pattern_id
SP002818,MBR,CAR,22,2,False,False,False,
SP002819,LIV,LLD,16,26,False,False,True,SP002832
SP002820,NCL,CAR,16,2,False,False,True,SP002821
SP002821,CAR,NCL,16,6,False,False,True,SP002820
SP002822,DEE,GLQ,12,1,False,False,False,
SP002823,SOY,ULP,2,4,False,True,True,SP004112
SP002824,BUX,MAN,14,10,False,False,True,SP000974
SP002825,BHI,HHD,32,2,False,False,False,
SP002826,MIA,CTR,14,2,False,False,True,SP002787
SP002827,SHF,BNY,3,2,False,False,False,
SP002828,MIA,HHD,31,6,False,False,False,
SP002829,CRE,HHD,17,2,False,False,True,SP003654
SP002830,BUX,MAN,12,2,False,False,False,
SP002831,BDM,BTN,48,1,False,False,False,
SP002832,LLD,LIV,16,26,False,False,True,SP002819
SP002833,DON,SHF,7,6,False,False,True,SP000015
SP002834,HRH,PBO,50,1,False,False,False,
SP002835,SHR,LIV,14,1,False,False,False,
SP002836,SEV,XVJ,18,1,False,False,False,
SP002837,XAA,BWK,5,12,False,False,True,SP002838
SP002838,BWK,XAA,5,12,False,False,True,SP002837
SP002839,HHD,MIA,30,2,False,False,False,
SP002840,HHD,BHI,35,2,False,False,False,
SP002841,BTN,BDM,45,1,False,False,False,
SP002842,XLB,LDS,2,53,False,True,True,SP002855
SP002843,CRE,WRX,3,34,False,False,True,SP000596
SP002844,LDS,HGT,8,8,False,False,True,SP004352
SP002845,LDS,HRS,4,2,False,False,True,SP004335
SP002846,LDS,KNA,10,2,False,False,True,SP004421
SP002847,CTR,SHR,6,2,False,False,True,SP000823
SP002848,SLB,DAR,12,38,False,False,True,SP002729
SP002849,BIA,SLB,16,32,False,False,False,
SP002850,BDM,BTN,47,1,False,False,False,
SP002851,BAN,DID,9,4,False,False,False,
SP002852,BAN,DID,8,18,False,False,False,
SP002853,BAN,OXF,5,2,False,False,False,
SP002854,EDB,NCL,10,2,False,False,False,
SP002855,LDS,XLB,2,57,False,True,True,SP002842
SP002856,CRE,MFH,38,1,False,False,False,
SP002857,MAN,MFH,41,4,False,False,False,
SP002858,MAN,CDF,21,6,False,False,True,SP003715
SP002859,HHD,CDF,24,1,False,False,False,
SP002860,CDF,MAN,22,2,False,False,True,SP003617
SP002861,PMD,CDF,30,8,False,False,True,SP000820
SP002862,WRX,BID,13,10,False,False,True,SP002870
SP002863,NCL,HEX,9,2,False,False,True,SP001947
SP002864,HFD,PAD,26,1,False,False,True,SP000184
SP002865,WXC,BID,14,30,False,False,True,SP002871
SP002866,BIS,LST,12,1,False,False,False,
SP002867,PNZ,PAD,52,1,False,False,False,
SP002868,CBG,KLN,9,4,False,False,False,
SP002869,SOV,LST,22,1,False,False,False,
SP002870,BID,WRX,13,10,False,False,True,SP002862
SP002871,BID,WXC,14,32,False,False,True,SP002865
SP002872,EUS,CTR,20,12,False,False,True,SP000436
SP002873,OMS,PRE,5,34,False,False,True,SP002270
SP002874,SKI,LAN,11,2,False,False,True,SP002892
SP002875,DEE,ABD,8,2,False,False,False,
SP002876,LDS,MCM,18,2,False,False,False,
SP002877,LDS,LAN,15,2,False,False,True,SP003110
SP002878,CTR,BHI,32,1,False,False,False,
SP002879,RYR,SHN,6,2,False,False,True,SP002939
SP002880,RYP,SHN,8,48,False,False,True,SP002925
SP002881,SLB,SLB,1,1,True,False,True,SP002881
SP002882,LLJ,CRE,9,2,False,False,False,
SP002883,SOP,WGW,7,3,False,False,False,
SP002884,LST,CHI,9,151,False,False,True,SP002894
SP002885,LAN,LDS,16,2,False,False,False,
SP002886,LLD,XOA,15,1,False,False,False,
SP002887,STA,XFB,21,2,False,False,False,
SP002888,SHR,FGH,30,1,False,False,False,
SP002889,LDS,SKI,10,2,False,False,False,
SP002890,LDS,CAR,18,2,False,False,True,SP002251
SP002891,XVJ,DFD,14,5,False,False,True,SP003012
SP002892,LAN,SKI,11,2,False,False,True,SP002874
SP002893,CDF,MAN,30,2,False,False,False,
SP002894,CHI,LST,9,144,False,False,True,SP002884
SP002895,WAC,MCO,12,4,False,False,False,
SP002896,WAC,MCO,11,4,False,False,True,SP004452
SP002897,WAC,MCO,9,2,False,False,False,
SP002898,WAC,MCO,8,6,False,False,False,
SP002899,GLM,DVP,16,2,False,False,False,
SP002900,CST,DFD,16,12,False,False,True,SP000894
SP002901,MCO,LIV,22,2,False,False,False,
SP002902,CDF,HHD,33,2,False,False,False,
SP002903,MCO,LIV,18,2,False,False,False,
SP002904,KLN,KGX,35,1,False,False,False,
SP002905,MCO,LIV,18,2,False,False,False,
SP002906,MCO,LIV,19,2,False,False,False,
SP002907,PUR,XSU,14,2,False,False,False,
SP002908,MCO,LIV,16,2,False,False,False,
SP002909,XVJ,GRV,17,68,False,False,True,SP003010
SP002910,CST,TBW,15,2,False,False,False,
SP002911,MCO,LIV,18,10,False,False,True,SP002918
SP002912,MCO,LIV,18,12,False,False,True,SP002926
SP002913,ACC,KWG,4,2,False,False,False,
SP002914,KGX,KLN,25,3,False,False,False,
SP002915,TBW,CST,19,1,False,False,False,
SP002916,MCO,LIV,20,2,False,False,False,
SP002917,SPX,MAR,25,32,False,False,True,SP004357
SP002918,LIV,MCO,18,12,False,False,True,SP002911
SP002919,RYP,RYR,3,2,False,False,True,SP002922
SP002920,LIV,MCO,19,2,False,False,False,
SP002921,PAD,SWA,34,1,False,False,False,
SP002922,RYR,RYP,3,2,False,False,True,SP002919
SP002923,LIV,MCO,18,2,False,False,False,
SP002924,NCL,CAR,17,2,False,False,True,SP002816
SP002925,SHN,RYP,8,48,False,False,True,SP002880
SP002926,LIV,MCO,18,10,False,False,True,SP002912
SP002927,LIV,MCO,20,2,False,False,False,
SP002928,PRU,NCL,6,2,False,False,True,SP001922
SP002929,CAR,HPL,22,2,False,False,False,
SP002930,BRI,BHM,15,2,False,False,False,
SP002931,DFD,CHX,15,3,False,False,True,SP002969
SP002932,BTN,HGS,15,2,False,False,False,
SP002933,RET,SHF,8,2,False,False,True,SP000504
SP002934,SHF,LCN,11,6,False,False,True,SP001706
SP002935,SHF,WRK,7,2,False,False,True,SP002936
SP002936,WRK,SHF,7,2,False,False,True,SP002935
SP002937,ORP,XVJ,11,1,False,False,False,
SP002938,DON,SCU,7,16,False,False,True,SP002532
SP002939,SHN,RYR,6,2,False,False,True,SP002879
SP002940,KGX,EDB,42,1,False,False,False,
SP002941,GRV,CHX,21,10,False,False,True,SP003315
SP002942,EDB,KGX,31,6,False,False,False,
SP002943,BOG,BTN,19,6,False,False,True,SP001936
SP002944,BMH,NEM,22,2,False,False,True,SP003846
SP002945,RCD,LDS,12,2,False,False,False,
SP002946,OBN,GLQ,20,1,False,False,False,
SP002947,SCU,SHF,12,2,False,False,False,
SP002948,NRW,DBY,21,2,False,False,False,
SP002949,DON,AWK,3,2,False,False,False,
SP002950,MAN,CRE,15,1,False,False,False,
SP002951,NMC,MAN,9,2,False,False,False,
SP002952,SEV,CHX,16,74,False,False,True,SP002979
SP002953,KGX,EDB,32,2,False,False,False,
SP002954,PAD,HWV,8,2,False,False,False,
SP002955,BPS,PRE,10,7,False,False,True,SP002961
SP002956,CDF,RHY,16,2,False,False,True,SP001055
SP002957,HEX,NNT,25,2,False,False,False,
SP002958,EDB,KGX,32,2,False,False,False,
SP002959,RUT,DMR,13,2,False,False,True,SP002694
SP002960,KGX,LDS,22,1,False,False,False,
SP002961,PRE,BPS,10,6,False,False,True,SP002955
SP002962,ABX,HAF,18,134,False,False,True,SP003312
SP002963,HYS,LEW,10,2,False,False,False,
SP002964,MAN,SHF,18,2,False,False,False,
SP002965,BAL,PMH,24,24,False,False,False,
SP002966,PAD,HAF,8,1,False,False,False,
SP002967,PMH,BOG,9,2,False,False,False,
SP002968,PMH,HRH,18,32,False,False,False,
SP002969,CHX,DFD,15,2,False,False,True,SP002931
SP002970,WMS,RTY,2,28,False,True,True,SP002972
SP002971,ORP,KTN,22,6,False,False,True,SP001610
SP002972,RTY,WMS,2,28,False,True,True,SP002970
SP002973,KGX,HFN,16,2,False,False,False,
SP002974,LAR,LAR,3,72,True,False,True,SP002974
SP002975,PAD,GMV,29,1,False,False,False,
SP002976,CHX,CBW,21,2,False,False,True,SP003209
SP002977,KID,SAV,23,2,False,False,False,
SP002978,MAN,YRK,17,1,False,False,False,
SP002979,CHX,SEV,16,70,False,False,True,SP002952
SP002980,BAL,PMS,27,2,False,False,False,
SP002981,BDM,BTN,40,1,False,False,False,
SP002982,PAD,HAF,9,5,False,False,False,
SP002983,BAL,PMH,27,2,False,False,False,
SP002984,AAP,MOG,9,2,False,False,False,
SP002985,DVP,CHX,22,1,False,False,False,
SP002986,BAL,PMS,26,2,False,False,False,
SP002987,ORP,BFR,18,4,False,False,True,SP001634
SP002988,NRW,GYM,6,2,False,False,True,SP003983
SP002989,GLC,ADS,14,30,False,False,True,SP002320
SP002990,SCA,SHF,21,2,False,False,False,
SP002991,BAL,ORE,29,2,False,False,True,SP002996
SP002992,BAL,ORE,28,4,False,False,False,
SP002993,HGS,BAL,29,2,False,False,False,
SP002994,STP,DBY,23,2,False,False,False,
SP002995,BAL,ORE,29,18,False,False,True,SP000758
SP002996,ORE,BAL,29,2,False,False,True,SP002991
SP002997,CAR,WTH,10,36,False,False,True,SP003002
SP002998,HLC,EDB,32,1,False,False,False,
SP002999,ABX,HAY,16,2,False,False,False,
SP003000,ORE,BAK,29,2,False,False,False,
SP003001,DMR,CUB,26,28,False,False,True,SP003704
SP003002,WTH,CAR,10,34,False,False,True,SP002997
SP003003,DMR,MTH,22,28,False,False,True,SP003708
SP003004,XYA,XFD,22,1,False,False,False,
SP003005,CLT,COL,8,2,False,False,False,
SP003006,BAL,ORE,30,6,False,False,False,
SP003007,BKJ,BFR,9,10,False,False,True,SP000893
SP003008,MLN,CUB,25,4,False,False,True,SP003727
SP003009,HYN,BHG,19,1,False,False,False,
SP003010,GRV,XVJ,17,64,False,False,True,SP002909
SP003011,LRH,MLN,22,10,False,False,False,
SP003012,DFD,XVJ,14,8,False,False,True,SP002891
SP003013,SRA,HAF,15,2,False,False,False,
SP003014,BAL,HGS,28,2,False,False,False,
SP003015,BIF,MLM,6,4,False,False,True,SP004256
SP003016,LAN,MCM,3,34,False,False,True,SP004304
SP003017,GDP,HAF,24,2,False,False,False,
SP003018,LET,KGX,16,1,False,False,False,
SP003019,SUO,BDM,30,4,False,False,False,
SP003020,LUT,SUO,31,7,False,False,False,
SP003021,SHR,CRE,8,18,False,False,True,SP001536
SP003022,LAN,HHB,4,2,False,False,True,SP004343
SP003023,BHM,CRE,10,4,False,False,True,SP002646
SP003024,ORP,CHX,12,2,False,False,True,SP003188
SP003025,CBG,KGX,19,2,False,False,True,SP002755
SP003026,BAL,LIT,25,2,False,False,True,SP003029
SP003027,ORP,WHP,23,6,False,False,True,SP001681
SP003028,WVH,GLC,23,1,False,False,False,
SP003029,LIT,BAL,25,4,False,False,True,SP003026
SP003030,KGX,WGC,15,2,False,False,True,SP001358
SP003031,EUS,MAN,28,1,False,False,False,
SP003032,BAK,HRH,17,2,False,False,False,
SP003033,EPS,XSU,18,1,False,False,False,
SP003034,TBD,BDM,42,1,False,False,False,
SP003035,PMH,NEM,19,2,False,False,False,
SP003036,EUS,BHM,28,2,False,False,False,
SP003037,TBD,BDM,41,2,False,False,False,
SP003038,PMH,NEM,17,2,False,False,False,
SP003039,CRE,NMP,13,2,False,False,True,SP001868
SP003040,BDM,TBD,33,1,False,False,False,
SP003041,SCA,MAN,17,1,False,False,False,
SP003042,NCL,LIV,32,1,False,False,True,SP004077
SP003043,LCN,NOT,13,2,False,False,False,
SP003044,MIA,SHF,11,1,False,False,False,
SP003045,LCN,NOT,11,2,False,False,False,
SP003046,BHM,EUS,27,2,False,False,False,
SP003047,CRE,LCN,27,2,False,False,False,
SP003048,MAN,NCL,20,1,False,False,False,
SP003049,DVP,FAV,5,2,False,False,False,
SP003050,LLJ,LLD,3,28,False,False,True,SP003633
SP003051,CLE,NOT,16,2,False,False,False,
SP003052,NCL,WTB,29,2,False,False,True,SP002326
SP003053,WMB,QPW,6,104,False,False,True,SP003060
SP003054,SUR,RAY,3,2,False,False,False,
SP003055,SUO,BDM,32,2,False,False,False,
SP003056,LDS,HUL,8,3,False,False,True,SP000274
SP003057,MIA,LLJ,21,1,False,False,True,SP003990
SP003058,MAN,HUL,17,2,False,False,False,
SP003059,RAM,GLM,15,1,False,False,False,
SP003060,QPW,WMB,6,104,False,False,True,SP003053
SP003061,CDF,MAN,24,4,False,False,True,SP003485
SP003062,EGR,WSW,17,1,False,False,True,SP002195
SP003063,SVG,KGX,16,1,False,False,False,
SP003064,BTN,ORE,17,3,False,False,True,SP001861
SP003065,GLM,SSS,7,2,False,False,False,
SP003066,LDS,RCD,12,2,False,False,False,
SP003067,BTN,SOU,25,39,False,False,False,
SP003068,CHX,HYS,13,74,False,False,True,SP000723
SP003069,BTN,SOU,26,4,False,False,False,
SP003070,BTN,SOU,24,14,False,False,False,
SP003071,DGS,DGS,1,2,True,False,True,SP003071
SP003072,MAN,SLB,24,2,False,False,True,SP004378
SP003073,BTN,SOU,26,2,False,False,False,
SP003074,MAN,YRK,17,1,False,False,False,
SP003075,MAN,YRK,15,1,False,False,False,
SP003076,MAN,SHF,15,1,False,False,False,
SP003077,SDL,SOP,15,2,False,False,False,
SP003078,HUL,LDS,15,1,False,False,False,
SP003079,YRK,LDS,14,62,False,False,True,SP000914
SP003080,YRK,LDS,7,2,False,False,True,SP001545
SP003081,BEV,HUL,3,4,False,False,True,SP003086
SP003082,NCL,NNT,16,14,False,False,True,SP000424
SP003083,YRK,MAN,18,1,False,False,False,
SP003084,HUL,SCA,12,2,False,False,True,SP001204
SP003085,MAR,XVJ,26,1,False,False,False,
SP003086,HUL,BEV,3,4,False,False,True,SP003081
SP003087,KNO,LDS,7,34,False,False,True,SP000968
SP003088,BDT,HUL,7,5,False,False,True,SP002565
SP003089,LIV,WAC,7,2,False,False,False,
SP003090,SPX,FAV,20,41,False,False,True,SP004303
SP003091,SDI,SPX,4,1,False,False,False,
SP003092,NCL,GTA,17,4,False,False,True,SP003659
SP003093,STG,EUS,41,2,False,False,False,
SP003094,BTN,SOU,34,2,False,False,False,
SP003095,BDI,KGX,25,2,False,False,False,
SP003096,MCO,WGN,12,2,False,False,False,
SP003097,GOO,HUL,7,2,False,False,False,
SP003098,SOU,BTN,25,39,False,False,False,
SP003099,LIV,WGN,10,2,False,False,True,SP004427
SP003100,BIF,MIA,27,1,False,False,False,
SP003101,MLM,MIA,29,2,False,False,False,
SP003102,BIF,MIA,24,10,False,False,True,SP000213
SP003103,ABX,MAI,20,40,False,False,True,SP003318
SP003104,LDS,HUL,9,1,False,False,True,SP002302
SP003105,WVH,BHM,10,6,False,False,True,SP002210
SP003106,ABX,MAI,21,15,False,False,True,SP003380
SP003107,ORP,CST,13,2,False,False,True,SP003479
SP003108,SHR,CDF,11,2,False,False,False,
SP003109,NEM,YVJ,15,5,False,False,True,SP001034
SP003110,LAN,LDS,15,2,False,False,True,SP002877
SP003111,LIV,EUS,27,2,False,False,True,SP003207
SP003112,XSU,CAT,14,2,False,False,False,
SP003113,TPB,FST,19,10,False,False,False,
SP003114,EUS,LIV,34,2,False,False,False,
SP003115,LIV,NOT,25,2,False,False,True,SP001873
SP003116,ABD,DON,30,2,False,False,False,
SP003117,TBW,CHX,19,1,False,False,False,
SP003118,GLD,EAD,11,1,False,False,False,
SP003119,ABX,MAI,18,1,False,False,False,
SP003120,HHD,EUS,32,9,False,False,True,SP001313
SP003121,AFK,HGS,8,2,False,False,False,
SP003122,CST,CST,27,20,True,False,True,SP000990
SP003123,NEM,PMH,19,3,False,False,False,
SP003124,CTR,HHD,15,2,False,False,True,SP003586
SP003125,YRK,MAN,23,1,False,False,False,
SP003126,LST,COL,17,2,False,False,False,
SP003127,BTN,PMS,22,2,False,False,True,SP001169
SP003128,RCC,MAN,21,4,False,False,True,SP004027
SP003129,LIV,BPN,18,2,False,False,True,SP003670
SP003130,BAL,WRH,19,1,False,False,False,
SP003131,BDW,RDG,11,2,False,False,True,SP004052
SP003132,BDM,TBD,33,3,False,False,False,
SP003133,TBD,RDH,6,4,False,False,False,
SP003134,MAN,NCL,20,2,False,False,True,SP001991
SP003135,HGS,BTN,23,1,False,False,False,
SP003136,XVJ,DVP,38,1,False,False,False,
SP003137,TBD,BDM,33,3,False,False,False,
SP003138,HGS,BTN,22,2,False,False,True,SP002809
SP003139,RAY,GLD,7,2,False,False,False,
SP003140,BTN,HGS,17,2,False,False,False,
SP003141,BTN,BDM,41,1,False,False,False,
SP003142,HGS,BTN,22,2,False,False,False,
SP003143,BTN,HGS,20,2,False,False,False,
SP003144,HGS,BTN,21,2,False,False,False,
SP003145,MAN,FGH,49,1,False,False,False,
SP003146,NCL,LIV,32,1,False,False,False,
SP003147,ORE,BTN,22,2,False,False,False,
SP003148,DAR,YRK,4,2,False,False,True,SP003160
SP003149,ORE,BTN,21,2,False,False,False,
SP003150,BTN,ORE,19,4,False,False,True,SP004126
SP003151,GLC,DUM,2,6,False,True,True,SP003154
SP003152,XVJ,RAM,33,2,False,False,False,
SP003153,SPX,AFK,16,2,False,False,True,SP004346
SP003154,DUM,GLC,2,6,False,True,True,SP003151
SP003155,XVJ,GLM,20,3,False,False,False,
SP003156,CHX,CST,27,2,False,False,False,
SP003157,NCL,YRK,7,2,False,False,True,SP000418
SP003158,SRS,EPD,10,2,False,False,False,
SP003159,DVP,CST,29,1,False,False,False,
SP003160,YRK,DAR,4,2,False,False,True,SP003148
SP003161,NOT,PBO,7,1,False,False,False,
SP003162,AFK,CHX,22,1,False,False,False,
SP003163,RAM,CHX,32,1,False,False,False,
SP003164,RAM,CHX,26,29,False,False,True,SP001044
SP003165,SHQ,PAQ,15,98,False,False,True,SP002490
SP003166,DVP,CHX,24,8,False,False,True,SP001892
SP003167,GLQ,ABD,18,1,False,False,False,
SP003168,RAM,TON,16,4,False,False,False,
SP003169,PCN,GLC,5,2,False,False,True,SP003171
SP003170,RAM,AFK,10,4,False,False,False,
SP003171,GLC,PCN,5,2,False,False,True,SP003169
SP003172,BRS,RAY,3,2,False,False,False,
SP003173,HHD,CTR,13,2,False,False,False,
SP003174,MOG,LET,23,4,False,False,False,
SP003175,KGX,HFN,14,2,False,False,False,
SP003176,KGX,RYS,13,1,False,False,False,
SP003177,MER,ABA,31,60,False,False,False,
SP003178,FAV,AFK,19,2,False,False,False,
SP003179,BAL,TBD,12,1,False,False,False,
SP003180,PAD,RDG,11,2,False,False,False,
SP003181,CBW,AFK,5,2,False,False,True,SP001033
SP003182,ABX,RDG,19,10,False,False,True,SP003393
SP003183,HFN,SVG,3,1,False,False,True,SP002748
SP003184,QRB,RDZ,15,2,False,False,False,
SP003185,ABX,RDG,22,38,False,False,True,SP003338
SP003186,ABX,RDG,23,42,False,False,True,SP003309
SP003187,DVP,CHX,23,15,False,False,True,SP003387
SP003188,CHX,ORP,12,3,False,False,True,SP003024
SP003189,MIA,YRK,16,2,False,False,True,SP003268
SP003190,MYB,AYS,16,2,False,False,False,
SP003191,EUS,BPN,29,2,False,False,False,
SP003192,LWS,SEF,7,2,False,False,False,
SP003193,PLG,LWS,2,1,False,True,False,
SP003194,PMP,LWS,2,1,False,True,False,
SP003195,LWS,PLG,3,1,False,False,False,
SP003196,ECR,OXT,6,2,False,False,False,
SP003197,CTR,CDF,16,3,False,False,False,
SP003198,MYB,BAN,16,2,False,False,True,SP004180
SP003199,PAD,RDG,14,4,False,False,True,SP004040
SP003200,CHX,TBW,18,2,False,False,False,
SP003201,PMD,CDF,29,3,False,False,False,
SP003202,LST,COL,13,2,False,False,False,
SP003203,CDF,CMN,20,2,False,False,True,SP003744
SP003204,ABX,RDG,25,1,False,False,True,SP003363
SP003205,LST,CLT,21,1,False,False,False,
SP003206,FAV,CHX,35,2,False,False,False,
SP003207,EUS,LIV,27,2,False,False,True,SP003111
SP003208,LDS,HFX,6,1,False,False,True,SP001155
SP003209,CBW,CHX,21,4,False,False,True,SP002976
SP003210,DBY,STP,23,1,False,False,False,
SP003211,XVJ,GLM,21,4,False,False,True,SP003243
SP003212,SHF,STP,25,1,False,False,False,
SP003213,HWV,PAD,6,1,False,False,True,SP000814
SP003214,PAD,RDG,9,3,False,False,True,SP003217
SP003215,RDG,PAD,10,1,False,False,False,
SP003216,MAN,GLC,19,1,False,False,False,
SP003217,RDG,PAD,9,4,False,False,True,SP003214
SP003218,RAM,AFK,15,8,False,False,False,
SP003219,OBN,OBN,3,2,True,False,True,SP003219
SP003220,CRE,MAN,8,2,False,False,False,
SP003221,RAM,AFK,16,6,False,False,False,
SP003222,OBN,OBN,3,8,True,False,True,SP003222
SP003223,LCN,CLE,7,1,False,False,False,
SP003224,BRI,WEY,18,2,False,False,False,
SP003225,KGX,WGC,11,2,False,False,False,
SP003226,DID,RDG,6,4,False,False,True,SP004245
SP003227,NRW,IPS,4,2,False,False,True,SP002416
SP003228,XSU,ECR,11,2,False,False,False,
SP003229,GLC,GIR,12,2,False,False,False,
SP003230,BIB,SLO,13,1,False,False,False,
SP003231,GLC,DMF,14,2,False,False,False,
SP003232,DVP,AFK,8,2,False,False,True,SP001017
SP003233,LIV,MIA,14,2,False,False,False,
SP003234,FTN,BRI,24,2,False,False,False,
SP003235,GCR,WEY,22,6,False,False,True,SP003258
SP003236,HYS,NWX,12,2,False,False,False,
SP003237,RAM,CHX,38,1,False,False,False,
SP003238,GCR,WEY,22,2,False,False,False,
SP003239,NEI,GLC,8,2,False,False,True,SP003240
SP003240,GLC,NEI,8,2,False,False,True,SP003239
SP003241,RAM,CHX,32,2,False,False,True,SP003400
SP003242,GMV,BRI,14,2,False,False,True,SP003494
SP003243,GLM,XVJ,21,8,False,False,True,SP003211
SP003244,RDG,NBY,8,42,False,False,True,SP002485
SP003245,AFK,CST,19,4,False,False,True,SP001056
SP003246,PTA,LLE,9,1,False,False,True,SP001322
SP003247,PNQ,SMQ,2,2,False,True,True,SP003904
SP003248,TON,CHX,13,2,False,False,False,
SP003249,XSU,ECR,6,2,False,False,False,
SP003250,EDB,EUS,47,1,False,False,False,
SP003251,NOT,CRE,15,1,False,False,False,
SP003252,RAM,AFK,12,1,False,False,False,
SP003253,MAN,EUS,26,1,False,False,False,
SP003254,KGX,PBO,16,2,False,False,False,
SP003255,DVP,CST,26,2,False,False,True,SP001893
SP003256,LLO,SHR,13,2,False,False,False,
SP003257,EDB,DEE,12,1,False,False,False,
SP003258,WEY,GCR,22,8,False,False,True,SP003235
SP003259,LST,ENF,16,98,False,False,True,SP003295
SP003260,TON,CST,13,2,False,False,True,SP003425
SP003261,TON,CHX,12,2,False,False,False,
SP003262,EAD,STW,8,1,False,False,False,
SP003263,FAV,CHX,42,2,False,False,False,
SP003264,FKG,GLQ,9,38,False,False,True,SP003766
SP003265,CRY,BFR,16,2,False,False,False,
SP003266,MAN,EUS,35,2,False,False,False,
SP003267,BOG,LIT,4,4,False,False,True,SP000062
SP003268,YRK,MIA,16,2,False,False,True,SP003189
SP003269,CRE,BHI,22,2,False,False,False,
SP003270,GLC,ASB,12,5,False,False,True,SP003732
SP003271,BHM,COV,11,2,False,False,False,
SP003272,SNF,HWV,25,63,False,False,True,SP003522
SP003273,ABX,HWV,18,4,False,False,True,SP003322
SP003274,MCO,SOP,15,28,False,False,True,SP002306
SP003275,PAD,HWV,9,6,False,False,False,
SP003276,RML,SPT,2,1,False,True,False,
SP003277,SOT,SPT,3,1,False,False,False,
SP003278,TBW,TON,3,2,False,False,True,SP000123
SP003279,MAN,YRK,14,1,False,False,False,
SP003280,ABX,HWV,17,1,False,False,False,
SP003281,GLM,BFR,20,2,False,False,False,
SP003282,BFR,RTR,19,2,False,False,False,
SP003283,DKG,BAK,15,1,False,False,False,
SP003284,SNF,HWV,27,1,False,False,True,SP002046
SP003285,PGN,EXD,9,2,False,False,False,
SP003286,HRH,BAK,19,1,False,False,False,
SP003287,CBG,KGX,22,1,False,False,True,SP002762
SP003288,QRB,SNS,9,2,False,False,False,
SP003289,DKG,BAK,13,6,False,False,True,SP003290
SP003290,BAK,DKG,13,8,False,False,True,SP003289
SP003291,EPD,SUO,2,2,False,True,False,
SP003292,MIA,LAN,10,2,False,False,True,SP000157
SP003293,SOU,HRH,19,2,False,False,False,
SP003294,BAL,HRH,11,2,False,False,False,
SP003295,ENF,LST,16,100,False,False,True,SP003259
SP003296,BEV,KGX,40,1,False,False,False,
SP003297,LST,SOV,16,4,False,False,True,SP001453
SP003298,BAL,CCH,20,2,False,False,False,
SP003299,BEV,KGX,25,3,False,False,False,
