route_id,pattern_id,origin,destination,station_count,station_sequence
R00840,SP001363,BGN,RHY,26,BGN|LWM|RIA|BRY|BYD|CAD|DNS|EBK|CGN|GTN|CDF|CDQ|HHL|LLS|LVT|CPH|ABE|LNB|YSM|HNG|PGM|BGD|BHD|TIR|PLT|RHY
R00841,SP001853,NMP,EUS,17,NMP|XHN|WOL|MKC|BLY|LBZ|XOD|TRI|BKM|XOE|HML|WFJ|BSH|HRW|WMB|XWI|EUS
R00842,SP001347,SHF,MIA,22,SHF|SWN|MRP|MIR|DHN|HUD|SWT|MSN|GNF|MSL|SYB|GUI|GTO|ABY|ADK|MAN|MAU|BNA|EDY|GTY|HDG|MIA
R00843,SP001348,MKC,BHM,15,MKC|WOL|XHN|NMP|LBK|RUG|COV|CNL|THL|BKW|HIA|BHI|SCF|XOZ|BHM
R00844,SP001349,COR,KET,2,COR|KET
R00845,SP001351,CRE,EUS,25,CRE|STA|XCO|RGL|XOI|LTV|TAM|XIM|PSW|ATH|NUN|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R00846,SP001353,SHF,NRW,22,SHF|CHD|ALF|LGM|ILN|NOT|RDF|BIN|ALK|GRA|PBO|WLE|MCH|MNE|XYE|ELY|XYE|BND|TTF|ATL|WMD|NRW
R00847,SP002729,DAR,SLB,12,DAR|DND|ALW|EAG|TBY|MBR|SBK|RCC|RCE|LGK|MSK|SLB
R00848,SP001357,BDQ,LDS,6,BDQ|FZH|SHY|APY|KLF|LDS
R00849,SP001359,LDS,BDQ,6,LDS|KLF|APY|SHY|FZH|BDQ
R00850,SP003284,SNF,HWV,27,SNF|BRE|HRO|GDP|RMF|CTH|GMY|SVK|IFD|MNP|FOG|MYL|SRA|WHX|LSX|FDX|TCR|BDS|PDX|AML|EAL|WEA|HAN|STL|HAY|HXX|HWV
R00851,SP001364,RDG,BSK,6,RDG|RDW|RGP|MOR|BMY|BSK
R00852,SP001368,KET,MMO,5,KET|COR|XMJ|OKM|MMO
R00853,SP001369,MMO,KET,5,MMO|OKM|XMJ|COR|KET
R00854,SP001372,XVJ,GLM,29,XVJ|BRX|DMK|NHD|BGM|RVB|SRT|BMS|XLY|XMU|SAY|XOT|BRG|MDE|CHG|AFK|WYE|STU|MSR|XMF|RAM|MAR|HNB|WHI|FAV|SIT|NGT|RAI|GLM
R00855,SP004600,RDZ,SNS,10,RDZ|EAR|WKM|BCE|MAO|ACT|SNG|VIR|EGH|SNS
R00856,SP001375,GLM,XVJ,16,GLM|RTR|XRJ|SOR|XWK|SAY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|BRX|XVJ
R00857,SP001377,CBW,XVJ,16,CBW|WYE|AFK|HCN|PDW|SEV|ORP|XPE|XLY|BMS|SRT|BKJ|KTH|HNH|BRX|XVJ
R00858,SP001378,MTH,DMR,22,MTH|AIR|HNC|HNW|BLT|NTN|CBL|RUT|DAK|BDG|AGS|GCL|AND|EXG|PTK|HYN|ANL|WES|DMC|DMY|SIN|DMR
R00859,SP001379,WBP,CHY,12,WBP|KPA|SPB|XMB|XWI|SAT|BFD|HOU|FEL|SNS|VIR|CHY
R00860,SP001380,CHY,BAL,17,CHY|BFN|WOK|GLD|SFR|CHL|GOM|DKT|REI|RDH|XJS|PUR|SCY|ECR|SRS|SRC|BAL
R00861,SP001383,ACT,QRB,12,ACT|SNG|VIR|EGH|SNS|FEL|TWI|SMG|RMD|BNS|PUT|QRB
R00862,SP001384,DVP,XVJ,20,DVP|FKE|FKC|XSI|AFK|CHG|MDE|BRG|XOT|SAY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|BRX|XVJ
R00863,SP002230,WVH,EUS,34,WVH|CSY|TIP|DDP|SAD|SGB|XGJ|SMR|XOS|BHM|XOZ|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R00864,SP001388,SHP,QRB,15,SHP|UPH|SUU|HMP|FLW|STW|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
R00865,SP001391,HOU,QRB,11,HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
R00866,SP001392,NEM,PMH,26,NEM|SUR|WAL|WYB|BFN|WOK|BKO|FNB|FLE|WNF|HOK|BSK|MIC|WIN|SHW|XEW|ESL|HDE|BOE|FRM|PTC|CSA|HLS|FTN|PMS|PMH
R00867,SP001393,RAY,GLD,14,RAY|MOT|WCP|SNL|EWW|EPS|AHD|LHD|BKA|EFF|HSY|CLA|LRD|GLD
R00868,SP001394,BTH,BTH,1,BTH
R00869,SP001395,SOU,BMH,5,SOU|RDB|TTN|BCU|BMH
R00870,SP001400,GLD,EAD,13,GLD|WPL|WOK|WBY|BFN|WYB|WAL|HER|ESH|SUR|NEM|RAY|EAD
R00871,SP001403,EDB,GLC,6,EDB|HYM|SLA|SDM|MTH|GLC
R00872,SP002391,CET,LST,16,CET|COL|MKT|KEL|WTM|HAP|BPA|CHM|INT|SNF|GDP|IFD|SRA|XOW|BET|LST
R00873,SP001407,DBY,NCL,13,DBY|XAJ|CHD|SHF|SWN|MEX|DON|YRK|THI|NTR|DAR|DHM|NCL
R00874,SP003888,BTR,LST,16,BTR|BTP|CES|WNY|WTM|HAP|BPA|CHM|INT|SNF|GDP|IFD|SRA|XOW|BET|LST
R00875,SP001411,RDG,NCL,36,RDG|GOR|DID|OXF|HYD|XAN|BAN|XFC|LMS|HTN|DDG|TYS|XOH|XIR|XON|XOZ|BHM|XOZ|XLX|WTO|XKI|TAH|XWE|BUT|DBY|XAJ|CHD|SHF|MEX|DON|YRK|THI|NTR|DAR|DHM|NCL
R00876,SP001414,EPS,EAD,7,EPS|EWW|SNL|WCP|MOT|RAY|EAD
R00877,SP003920,SOU,PMH,16,SOU|SDN|BTE|WLS|SHO|NTL|HME|BUO|SNW|FRM|PTC|CSA|HLS|FTN|PMS|PMH
R00878,SP001419,PMS,SOU,15,PMS|FTN|HLS|CSA|PTC|FRM|SNW|BUO|HME|NTL|SHO|WLS|BTE|SDN|SOU
R00879,SP001420,BLY,EUS,16,BLY|LBZ|XOD|CED|TRI|BKM|XOE|HML|APS|KGL|WFJ|BSH|HRW|WMB|XWI|EUS
R00880,SP001421,BHM,CDF,22,BHM|XOS|SMR|XGJ|SMW|ROW|SBJ|BKD|KID|HBY|DTW|WOS|XAY|ASC|CNM|GCR|LYD|CPW|CDT|STJ|NWP|CDF
R00881,SP004001,CLT,LST,27,CLT|TLS|WEE|GRB|ALR|WIV|HYH|COL|MKT|KEL|WTM|BPA|CHM|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
R00882,SP004334,CLT,LST,24,CLT|TLS|WIV|HYH|COL|MKT|KEL|WTM|BPA|CHM|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
R00883,SP003988,WTE,KID,23,WTE|SRL|YRD|HLG|SRI|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|HAG|BKD|KID
R00884,SP001432,LMS,BSW,11,LMS|HTN|DDG|WMR|SOL|OLT|ACG|TYS|XOH|BMO|BSW
R00885,SP001435,CMN,SWA,5,CMN|PBY|LLE|GWN|SWA
R00886,SP001436,NOT,BHM,14,NOT|XTR|SPO|DBY|WIL|BUT|XWE|TAH|WNE|XKI|WTO|XLX|XOZ|BHM
R00887,SP001437,SWA,LLE,3,SWA|GWN|LLE
R00888,SP004046,IPS,LST,21,IPS|MNG|COL|MKT|WTM|BPA|CHM|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
R00889,SP001439,NOT,BHM,13,NOT|XTR|SPO|DBY|BUT|XWE|TAH|WNE|XKI|WTO|XLX|XOZ|BHM
R00890,SP001441,IPS,LST,16,IPS|MNG|COL|MKT|KEL|WTM|HAP|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
R00891,SP001442,MAN,CTR,9,MAN|MCO|NLW|ERL|WBQ|RUE|FRD|HSB|CTR
R00892,SP001443,SAV,BSW,16,SAV|STY|WMC|HNL|EWD|WYT|WTE|SRL|YRD|HLG|SRI|TYS|XOH|SMA|BMO|BSW
R00893,SP001445,WBQ,MAN,5,WBQ|ERL|NLW|MCO|MAN
R00894,SP001446,SAV,BSW,8,SAV|STY|WMC|DDG|TYS|XOH|BMO|BSW
R00895,SP001447,CET,COL,2,CET|COL
R00896,SP001480,WOF,SAV,29,WOF|WOS|DTW|HBY|KID|BKD|HAG|SBJ|CRA|ROW|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|ACG|OLT|SOL|WMR|DDG|LPW|CLV|BER|STY|SAV
R00897,SP002223,CTR,MIA,16,CTR|HSB|FRD|RUE|WBQ|ERL|NLW|ECC|DGT|MCO|MAN|BNA|EDY|GTY|HDG|MIA
R00898,SP002869,SOV,LST,22,SOV|PRL|SIA|RFD|HOC|RLG|WIC|BIC|SNF|BRE|HRO|GDP|RMF|CTH|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
R00899,SP001455,COV,BHM,12,COV|CNL|THL|BKW|HIA|BHI|MGN|LEH|SCF|ADD|XOZ|BHM
R00900,SP001456,NOT,BHM,14,NOT|XTR|LGE|SPO|DBY|WIL|BUT|XWE|TAH|XKI|WTO|XLX|XOZ|BHM
R00901,SP002773,WOS,LMS,31,WOS|DTW|HBY|KID|BKD|HAG|SBJ|LYE|CRA|OHL|ROW|LGG|SMW|SGB|THW|JEQ|BSW|BMO|SMA|XOH|TYS|ACG|OLT|SOL|WMR|DDG|LPW|HTN|WRP|WRW|LMS
R00902,SP003786,BHM,HHD,22,BHM|XOS|XGJ|DDP|WVH|XBJ|PKG|STA|CRE|CTR|SHT|FLN|PRT|RHL|AGL|CWB|LLJ|PMW|BNG|LPG|VAL|HHD
R00903,SP001469,FRM,SOU,9,FRM|SNW|BUO|HME|NTL|SHO|WLS|SDN|SOU
R00904,SP001471,LMS,SAV,4,LMS|HTN|STY|SAV
R00905,SP001567,SRS,WFJ,15,SRS|TTH|NRB|SRC|BAL|IMW|WBP|KPA|SPB|XMB|XWI|XXW|WMB|HRW|WFJ
R00906,SP001481,CRP,AYR,2,CRP|AYR
R00907,SP001482,RGL,WVH,27,RGL|RGT|HNF|CAO|LAW|BWN|BLX|WSL|BSC|TAB|HSD|XRA|PRY|WTT|AST|DUD|XOZ|BHM|XOS|SMR|XGJ|XGQ|SAD|DDP|TIP|CSY|WVH
R00908,SP001484,AYR,CRP,2,AYR|CRP
R00909,SP001486,BHM,KNN,8,BHM|XOZ|XON|XIR|MOV|KIH|PIR|KNN
R00910,SP001487,SUR,BRS,2,SUR|BRS
R00911,SP001488,KNN,BHM,8,KNN|PIR|KIH|MOV|XIR|XON|XOZ|BHM
R00912,SP001489,UIG,KYL,5,UIG|PEE|BDD|KYK|KYL
R00913,SP001490,BFR,SEV,24,BFR|EPH|LGJ|DMK|PMR|NHD|CFT|CTF|BGM|BEC|RVB|SRT|BMS|BKL|XLY|XMU|SMY|SAY|EYN|SEH|OTF|XOT|BBL|SEV
R00914,SP001491,LIT,SOU,16,LIT|FOD|BAA|CCH|EMS|HAV|CSA|PTC|FRM|SNW|HME|NTL|SHO|WLS|SDN|SOU
R00915,SP001492,KCG,KCG,1,KCG
R00916,SP002856,CRE,MFH,38,CRE|NAN|WRE|WTC|PRS|WEM|YRT|SHR|CTT|CRV|LUD|LEO|HFD|AGV|PPL|CWM|NWP|CDF|PYC|BGN|PTA|NTH|SKE|LAS|SWA|GWN|LLE|PBY|KWL|FYS|XCI|CMN|WTL|CUW|CLR|HVF|JOH|MFH
R00917,SP003464,SWA,PAD,29,SWA|LAS|SKE|NTH|PTA|BGN|PCD|PYC|CDF|NWP|STJ|PIL|PWY|BPW|SWI|DID|GOR|RDG|TWY|MAI|TAP|BNM|SLO|HAY|STL|WEA|EAL|AML|PAD
R00918,SP001496,EXD,PAD,21,EXD|TVP|TAU|BWT|WSM|WOR|YAT|NLS|PSN|BRI|BTH|CPM|SWI|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
R00919,SP001497,DUO,DUO,1,DUO
R00920,SP001498,CMN,MFH,7,CMN|WTL|CUW|CLR|HVF|JOH|MFH
R00921,SP001502,CMN,PMD,11,CMN|WTL|NAR|KGT|SDF|TEN|PNA|MRB|LAM|PMB|PMD
R00922,SP001503,CMN,FGH,6,CMN|WTL|CUW|CLR|FGW|FGH
R00923,SP001506,CNM,CDF,8,CNM|GCR|LYD|CPW|CDT|STJ|NWP|CDF
R00924,SP001507,BRI,CDF,8,BRI|FIT|BPW|PWY|PIL|STJ|NWP|CDF
R00925,SP001509,RDR,CDF,6,RDR|DCT|FRW|WNG|NNP|CDF
R00926,SP001517,NEM,GLD,11,NEM|SUR|ESH|HER|WAL|WYB|BFN|WBY|WOK|WPL|GLD
R00927,SP002355,GTW,RDG,22,GTW|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|WAN|ASH|NCM|FNN|BAW|SND|CRN|WKM|EAR|RDG
R00928,SP001518,NEM,GLD,11,NEM|SUR|HYW|CLG|OXS|CSD|EFF|HSY|CLA|LRD|GLD
R00929,SP001519,EAD,GLD,13,EAD|RAY|NEM|SUR|HYW|CLG|OXS|CSD|EFF|HSY|CLA|LRD|GLD
R00930,SP001521,WWO,BTN,11,WWO|WRH|EWR|LAC|SSE|SWK|FSG|PLD|AGT|HOV|BTN
R00931,SP001523,WKK,MAN,11,WKK|MIR|HUD|SWT|MSN|GNF|MSL|SYB|GUI|ABY|MAN
R00932,SP001524,SEF,BTN,10,SEF|BIP|NVH|NVN|XRH|LWS|FMR|MCB|LRB|BTN
R00933,SP001527,SEF,BTN,11,SEF|BIP|NVH|NVN|SEE|XRH|LWS|FMR|MCB|LRB|BTN
R00934,SP001532,SLH,WTB,3,SLH|RUS|WTB
R00935,SP003965,BRI,EDB,47,BRI|FIT|BPW|YAE|CNM|ASC|XAY|XSW|BMV|BTG|LOB|KNN|SLY|FWY|BHM|XOZ|XLX|WTO|XKI|TAH|XWE|BUT|DBY|XAJ|CHD|SHF|SWN|MRP|WKF|LDS|CRG|MIK|CHF|YRK|THI|NTR|DAR|DHM|NCL|MPT|ALM|BWK|RSN|DUN|DRM|PST|EDB
R00936,SP001534,WTB,XPK,6,WTB|RUS|SLH|XGZ|XLA|XPK
R00937,SP001535,XPK,WTB,6,XPK|XLA|XGZ|SLH|RUS|WTB
R00938,SP001538,EDB,NBW,5,EDB|MUB|PST|DRM|NBW
R00939,SP002212,CRE,LIV,9,CRE|WSF|ACB|XYJ|RUN|ALE|MSH|EDG|LIV
R00940,SP001540,HUD,LDS,8,HUD|DHN|MIR|DEW|BTL|MLY|COT|LDS
R00941,SP001544,FRO,PAD,16,FRO|WSB|PEW|BDW|HGD|KIT|NBY|THA|THE|RDW|RDG|TWY|MAI|SLO|STL|PAD
R00942,SP001545,LDS,YRK,7,LDS|CRG|GRF|MIK|CHF|ULL|YRK
R00943,SP001551,RAY,SHP,12,RAY|NEM|NBT|KNG|HMW|TED|FLW|HMP|KMP|SUU|UPH|SHP
R00944,SP001548,MAN,LIV,17,MAN|MCO|DGT|ECC|PAT|NLW|ERL|SHJ|LEG|RNH|WHN|HUY|ROB|BGE|WAV|EDG|LIV
R00945,SP001549,KNG,SHP,8,KNG|HMW|TED|FLW|HMP|SUU|UPH|SHP
R00946,SP001554,SHP,EAD,13,SHP|UPH|SUU|KMP|HMP|FLW|TED|HMW|KNG|NBT|NEM|RAY|EAD
R00947,SP001557,MIA,BPN,23,MIA|HDG|GTY|BNA|MAU|MAN|MCO|DGT|SLD|BON|XLK|HWI|BLK|ADL|CRL|BSV|XOU|PRE|SLW|KKM|PFY|LAY|BPN
R00948,SP001625,CDF,EDB,51,CDF|NWP|STJ|CPW|LYD|GCR|CNM|ASC|XAY|WOP|XSW|BMV|BTG|LOB|KNN|SLY|UNI|FWY|BHM|XOZ|XLX|WTO|XKI|TAH|XWE|BUT|DBY|XAJ|CHD|SHF|SWN|MRP|WKF|LDS|CRG|MIK|CHF|YRK|THI|NTR|DAR|DHM|NCL|MPT|ALM|BWK|RSN|DUN|DRM|PST|EDB
R00949,SP001564,YRK,SHF,13,YRK|ULL|CHF|SIE|PFR|MRP|THC|GOE|BTD|SWN|RMC|MHS|SHF
R00950,SP001570,AFK,EBN,18,AFK|HMT|APD|RYE|WSE|DLH|TOK|ORE|HGS|SLQ|XOP|BEX|CLL|COB|PEV|XIL|HMD|EBN
R00951,SP002535,SUO,XSU,17,SUO|CSB|WLT|WDO|WCY|XGU|SRS|TTH|NRB|SRC|STE|TUH|NDL|EDW|QRP|SBM|XSU
R00952,SP001573,SRH,XSU,11,SRH|WNW|GIP|CYP|SYD|FOH|HPA|BCY|NXG|XLJ|XSU
R00953,SP002531,BAK,HRH,18,BAK|BAL|MTC|MIJ|HCB|CSH|SUO|CHE|EWE|EPS|AHD|LHD|BXW|DKG|HLM|OLY|WNH|HRH
R00954,SP001576,CBG,BHM,22,CBG|CMB|WBC|ELY|XYE|MNE|MCH|WLE|PBO|SMD|XMJ|OKM|MMO|LEI|HNK|NUN|XQW|CEH|WTO|XLX|XOZ|BHM
R00955,SP001580,WCY,SUO,5,WCY|WDO|WLT|CSB|SUO
R00956,SP001583,PUR,TAT,8,PUR|RHM|CDN|WME|CHP|KND|TAD|TAT
R00957,SP001585,SHP,QRB,12,SHP|FLW|STW|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
R00958,SP001586,FNH,GLD,5,FNH|AHT|ASH|WAN|GLD
R00959,SP001587,GLD,FNH,5,GLD|WAN|ASH|AHT|FNH
R00960,SP001588,ARD,INV,10,ARD|TAI|FRN|IGD|ASS|DIN|CBD|MOO|BEL|INV
R00961,SP001589,EAD,HMC,6,EAD|RAY|NEM|SUR|THD|HMC
R00962,SP001590,HMC,EAD,6,HMC|THD|SUR|NEM|RAY|EAD
R00963,SP001596,CLY,MAN,12,CLY|NMC|SRN|MPL|RML|BDY|BNT|RDN|RRB|BLV|ABY|MAN
R00964,SP001599,MAN,BMH,57,MAN|HDG|WML|ALD|CEL|GTR|HCH|SDB|CRE|ASG|KDG|LPT|SOT|SNE|STA|PKG|XBJ|WVH|CSY|TIP|DDP|XGQ|XGJ|SMR|XOS|BHM|XOZ|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|LMS|XFC|BAN|XAN|HYD|OXF|GOR|RDG|BMY|BSK|MIC|WIN|XEW|ESL|SOA|SDN|SOU|RDB|TTN|BCU|BMH
R00965,SP001600,SRH,XSU,6,SRH|TUH|NDL|EDW|QRP|XSU
R00966,SP001601,NOT,BMH,39,NOT|BEE|XTR|SPO|DBY|BUT|XWE|TAH|XKI|WTO|XLX|XOZ|BHM|XOZ|SCF|BHI|BKW|COV|LMS|XFC|BAN|XAN|HYD|OXF|GOR|RDG|BMY|BSK|MIC|WIN|XEW|ESL|SOA|SDN|SOU|RDB|TTN|BCU|BMH
R00967,SP001602,CCH,BTN,19,CCH|BAA|FOD|LIT|XXA|ANG|GBS|DUR|WWO|WRH|EWR|LAC|SSE|SWK|FSG|PLD|AGT|HOV|BTN
R00968,SP001819,BTN,CBG,59,BTN|PRP|HSK|BUG|XKM|WVF|HHE|BAB|TBD|GTW|HOR|SAF|ELD|XJS|PUR|PUO|SCY|ECR|NWD|ANZ|PNW|SYD|FOH|HPA|BCY|NXG|XLJ|XMK|BFR|CTK|ZFD|SPL|XKB|FPK|HGY|HRN|AAP|NSG|OKL|NBA|HDW|PBR|BPK|HAT|WGC|XGN|KBW|SVG|HIT|LET|BDK|AWM|RYS|MEL|STH|FXN|XSP|CMS|CBG
R00969,SP003094,BTN,SOU,34,BTN|HOV|AGT|PLD|FSG|SWK|SSE|LAC|EWR|WRH|WWO|DUR|GBS|ANG|XXA|FOD|BAA|CCH|FSB|BOH|NUT|SOB|EMS|WBL|HAV|CSA|PTC|FRM|SNW|HME|SHO|WLS|SDN|SOU
R00970,SP001607,CBG,BTN,37,CBG|CMS|XSP|FXN|RYS|AWM|BDK|LET|HIT|SVG|XGN|WGC|PBR|AAP|FPK|XKB|SPL|ZFD|CTK|BFR|XMK|XLJ|NXG|SYD|NWD|ECR|PUR|XJS|ELD|GTW|TBD|HHE|XKM|BUG|HSK|PRP|BTN
R00971,SP002746,KTN,RAI,31,KTN|SPL|ZFD|CTK|BFR|XMK|XKE|DEP|GNW|MZH|WCB|CTN|WWA|PLU|ABW|SGR|XRT|DFD|SCG|GNH|SWM|NFL|XSR|GRV|HGM|SOO|XRJ|RTR|CTM|GLM|RAI
R00972,SP001686,BDM,RAI,49,BDM|WIX|FLT|HLN|LEA|LUT|LTN|HPD|SAC|RDT|ELS|MIL|HEN|CRI|WHP|KTN|SPL|ZFD|CTK|BFR|XMK|XKE|DEP|GNW|MZH|WCB|CTN|WWD|WWA|PLU|ABW|BVD|ERH|SGR|XRT|DFD|SCG|GNH|SWM|NFL|XSR|GRV|HGM|SOO|XRJ|RTR|CTM|GLM|RAI
R00973,SP001613,LEI,BHM,10,LEI|NBR|HNK|NUN|XQW|CEH|WTO|XLX|XOZ|BHM
R00974,SP001656,LEI,GCR,24,LEI|SWS|NBR|HNK|NUN|XQW|CEH|WTO|XLX|XOZ|BHM|FWY|UNI|SLY|KNN|LOB|BTG|BMV|XSW|WOP|XAY|ASC|CNM|GCR
R00975,SP001658,BHM,PGN,28,BHM|XOZ|XON|XIR|KNN|LOB|BTG|BMV|XSW|WOP|XAY|ASC|CNM|YAE|BPW|FIT|BRI|BWT|TAU|TVP|EXD|DWW|DWL|TGM|NTA|EDS|TQY|PGN
R00976,SP001632,MAN,HDF,11,MAN|ABY|GUI|FLF|NWN|GDL|HTY|BDB|DTG|GLO|HDF
R00977,SP001660,DBY,PLY,34,DBY|BUT|XWE|TAH|XKI|WTO|XLX|XOZ|BHM|FWY|SLY|KNN|LOB|BTG|BMV|XSW|XAY|ASC|CNM|YAE|BPW|FIT|BRI|BWT|TAU|TVP|EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY
R00978,SP001896,LES,FST,11,LES|BEF|PSE|BSO|LAI|WHR|UPM|BKG|WEH|LHS|FST
R00979,SP003341,WFJ,ECR,17,WFJ|HRW|WMB|XXW|XWI|XMB|SPB|KPA|WBP|IMW|WSW|BAL|SRC|NRB|TTH|SRS|ECR
R00980,SP001639,WNT,ASN,16,WNT|PUT|BNS|MTL|NSH|RMD|SMG|TWI|WTN|FEL|AFS|SNS|EGH|VIR|CHY|ASN
R00981,SP001646,GER,MYB,7,GER|WRU|SRU|NLT|WCX|XNJ|MYB
R00982,SP001647,HWY,MYB,10,HWY|BCF|SRG|GER|WRU|SRU|NLT|WCX|XNJ|MYB
R00983,SP003052,NCL,WTB,29,NCL|HEW|BNR|SUN|SEA|HRE|HPL|SEC|BIL|STK|TBY|MBR|JCH|MTO|GYP|NNT|GTA|BTT|KLD|COM|CSM|DNY|LHM|GLS|EGT|GMT|SLH|RUS|WTB
R00984,SP001651,NBY,PAD,10,NBY|NRC|THA|THE|RDG|TWY|MAI|SLO|STL|PAD
R00985,SP003455,PMH,CDF,30,PMH|PMS|FTN|CSA|FRM|SNW|HME|SHO|SDN|SOU|RDB|ROM|DEN|SAL|WMN|DMH|WSB|TRO|BOA|FFD|BTH|OLF|KYN|BRI|FIT|PWY|PIL|STJ|NWP|CDF
R00986,SP001662,SUR,EAD,4,SUR|NEM|RAY|EAD
R00987,SP001664,KNG,QRB,13,KNG|HMW|TED|STW|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
R00988,SP001668,DMR,LRH,23,DMR|SIN|DMY|DMC|WES|ANL|HYN|PTK|EXG|AND|GCL|AGS|BDG|DAK|RUT|CBL|NTN|BLT|HNW|HNC|CTE|MEY|LRH
R00989,SP001682,BHM,RDG,16,BHM|XOZ|XON|XIR|XOH|TYS|DDG|HTN|LMS|XFC|BAN|XAN|HYD|OXF|GOR|RDG
R00990,SP001685,EBN,AFK,15,EBN|HMD|XIL|PEV|BEX|XOP|SLQ|HGS|ORE|TOK|WSE|RYE|APD|HMT|AFK
R00991,SP001687,YRK,RDG,31,YRK|DON|MEX|SWN|SHF|CHD|XAJ|DBY|BUT|XWE|TAH|XKI|WTO|XLX|XOZ|BHM|XOZ|XON|XIR|XOH|TYS|DDG|HTN|LMS|XFC|BAN|XAN|HYD|OXF|GOR|RDG
R00992,SP002654,DBY,STP,34,DBY|SPO|LGE|XTR|ATB|BEE|NOT|BEE|ATB|XTR|XTG|EMD|LBO|LEI|MHR|KET|WEL|BDM|FLT|HLN|LEA|LUT|LTN|HPD|SAC|RDT|ELS|MIL|HEN|BCZ|CRI|WHP|KTN|STP
R00993,SP001692,HFN,MOG,19,HFN|BAY|CUF|CWH|GDH|ENC|GPK|WIH|PAL|BOP|AAP|HRN|HGY|FPK|DYP|HHY|EXR|OLD|MOG
R00994,SP001694,CBG,SSD,5,CBG|CMS|XSP|AUD|SSD
R00995,SP001696,MAN,HDF,12,MAN|ABY|GTO|GUI|FLF|NWN|GDL|HTY|BDB|DTG|GLO|HDF
R00996,SP001697,BSK,NEM,6,BSK|FLE|FNB|WOK|SUR|NEM
R00997,SP001699,RAY,CSS,6,RAY|MOT|MAL|TOL|CSN|CSS
R00998,SP001700,CSS,EAD,7,CSS|CSN|TOL|MAL|MOT|RAY|EAD
R00999,SP001707,SHR,BHM,20,SHR|XSY|WLN|OKN|TFC|XMD|SFN|COS|ALB|CSL|BBK|WVH|XPJ|WIA|DAS|BSC|TAB|XRA|XOS|BHM
R01000,SP001708,HPQ,LST,17,HPQ|MIS|MNG|COL|MKT|KEL|WTM|HAP|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
R01001,SP001709,NUN,LMS,7,NUN|BEP|BEH|CAA|COV|KNW|LMS
R01002,SP001710,BHI,RGL,18,BHI|MGN|LEH|SCF|XOZ|BHM|XOS|XRA|TAB|BSC|WSL|BLX|BWN|LAW|CAO|HNF|RGT|RGL
R01003,SP001711,HNX,OMS,19,HNX|LPY|CSG|AIG|STM|BRW|LVC|XMR|SDL|KKD|WAO|OPK|AIN|ORN|MAG|MNS|TWN|AUG|OMS
R01004,SP001712,BHI,RGL,19,BHI|MGN|LEH|SCF|ADD|XOZ|BHM|XOS|XRA|TAB|BSC|WSL|BLX|BWN|LAW|CAO|HNF|RGT|RGL
R01005,SP003311,ACT,FNH,7,ACT|BAG|CAM|FML|AHV|AHT|FNH
R01006,SP001716,AHT,ACT,6,AHT|AHV|FML|CAM|BAG|ACT
R01007,SP001721,HDF,MAN,13,HDF|GLO|DTG|BDB|HTY|GDL|NWN|FLF|GUI|FRF|GTO|ABY|MAN
R01008,SP001723,BAK,EPS,11,BAK|WSW|BAL|MTC|MIJ|HCB|CSH|SUO|CHE|EWE|EPS
R01009,SP001724,HOV,BOG,17,HOV|AGT|PLD|FSG|SWK|SSE|LAC|EWR|WRH|WWO|DUR|GBS|ANG|XXA|FOD|BAA|BOG
R01010,SP001725,IMW,SPB,4,IMW|WBP|KPA|SPB
R01011,SP001728,HAV,BAL,22,HAV|EMS|CCH|BAA|FOD|XXA|ARU|AMY|PUL|BIG|CHH|HRH|LVN|CRW|TBD|GTW|ELD|XJS|PUR|ECR|SRS|BAL
R01012,SP001729,TAT,PUR,8,TAT|TAD|KND|CHP|WME|CDN|RHM|PUR
