station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count,time_to_glasgow_central,time_to_victoria,time_to_charing_cross,time_to_euston,time_to_liverpool_street,time_to_stratford
SC_0184,Hartwood,,HTW,Scotrail,['Shotts Line'],North Lanarkshire,55.810532,-3.839792,False,1,False,24.01,,0,0,0,0,Glasgow (Central/Queen St),34.0,43.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0215,Hattersley,,HTY,Northern,['Glossop Line'],Tameside,53.44530123,-2.040305376,False,1,False,64.99,,0,0,0,0,Manchester (Picc/Vic),22.0,70.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0242,Hunmanby,,HUB,Northern,['Yorkshire Coast Line'],North Yorkshire,54.17429747,-0.314773782,False,1,False,2.82,,0,0,0,0,Sheffield,146.0,26.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
NR_0240,Humphrey Park,,HUP,Northern,['Liverpool to Manchester Line via Warrington Central'],Trafford,53.45224781,-2.32754077,False,1,False,45.91,,0,0,0,0,Manchester (Picc/Vic),31.0,50.0,interchange_match,,GLAZBKE,,manchester_northern,2,,,,,,
SO_0076,Hurst Green,,HUR,Southern,"['Coastway East', 'East Grinstead Branch', 'Uckfield Branch']",Tandridge,51.24442735,0.003945749,False,1,False,35.07,,0,0,0,0,London,116.0,116.0,direct_match,,,,thameslink_southern,2,,,,,,
NR_0243,Hutton Cranswick,,HUT,Northern,"['Hull and Doncaster Branch', 'Selby Line', 'Yorkshire Coast Line']",East Riding of Yorkshire,53.95568032,-0.433326239,True,3,False,15.48,,0,0,0,0,Leeds,101.0,36.0,interchange_match,,HULL,,leeds_sheffield_northern,2,,,,,,
NR_0244,Huyton,,HUY,Northern,"['City Line (Merseyside)', 'Liverpool to Manchester Line']",Knowsley,53.40969455,-2.842991769,True,2,False,12.56,,0,0,0,0,Liverpool (Lime St/Central),16.0,234.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
TW_0091,Haverfordwest,,HVF,TfW,['Swanline'],Pembrokeshire,51.80272,-4.96034,False,1,True,0.44,Hwlffordd,23,12,12,23,Swansea,92.0,55.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
EM_0036,Havenhouse,,HVN,East_Midlands,['Poacher Line'],East Lindsey,53.11449084,0.273177619,False,1,False,3.27,,0,0,0,0,Lincoln,76.0,76.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
TW_0093,Hawarden Bridge,,HWB,TfW,['Borderlands Line'],Flintshire,53.20994,-3.01862,False,1,False,6.1,Pont Penarlâg,0,0,0,0,Wrexham/Chester,34.0,63.0,direct_match,,,,shrewsbury_wrexham_chester,1,,,,,,
TW_0092,Hawarden,,HWD,TfW,['Borderlands Line'],Flintshire,53.18537204,-3.032090605,False,1,False,7.38,Penarlâg,0,0,0,0,Wrexham/Chester,26.0,63.0,direct_match,,,,shrewsbury_wrexham_chester,1,,,,,,
NR_0206,Haltwhistle,,HWH,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Northumberland,54.96784942,-2.463561774,False,1,False,34.48,,0,0,0,0,Newcastle,57.0,95.0,direct_match,,,,newcastle_northern,2,,,,,,
CM_0010,High Wycombe,,HWY,Chiltern Railways,['Chiltern Line'],Buckinghamshire,51.629793,-0.745139,False,1,False,81.42,,176,31,22,176,London,208.0,208.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0245,Hyde Central,,HYC,Northern,['Hope Valley Line'],Tameside,53.45174912,-2.085788017,False,1,False,61.96,,0,0,0,0,Manchester (Picc/Vic),20.0,40.0,direct_match,,,,manchester_northern,2,,,,,,
GR_0079,Heyford,,HYD,Great_Western,['Thames Line'],Cherwell,51.91919985,-1.299267568,True,2,False,76.32,,0,0,0,0,London,4.0,4.0,direct_match,,,,gwr_london,2,,,,,,
ME_0034,Hoylake,,HYK,Merseyrail,['Wirral Line'],Wirral,53.39022996,-3.178843698,False,1,True,0.59,,0,0,0,0,Liverpool (Lime St/Central),103.0,24.0,interchange_match_bugfixed,,HAMTSQ,,liverpool_merseyside,2,,,,,,
SC_0186,Haymarket,,HYM,Scotrail,['Edinburgh-Glasgow Main Line'],City of Edinburgh,55.945854,-3.218458,True,1,False,3.83,,3,0,0,3,Edinburgh Waverley,4.0,738.0,direct_match,,,,edinburgh_scotrail,5,50.0,,,,,
SC_0197,Hyndland,,HYN,Scotrail,"['Argyle Line', 'North Clyde Electrics', 'Road to the Isles', 'West Highland Line']",Glasgow City,55.879803,-4.314715,True,4,False,13.56,,0,0,0,0,Glasgow (Central/Queen St),8.0,443.0,direct_match,,,,glasgow_scotrail,3,,,,,,
NR_0246,Hyde North,,HYT,Northern,['Hope Valley Line'],Tameside,53.46433332,-2.085813385,False,1,False,61.97,,0,0,0,0,Manchester (Picc/Vic),18.0,40.0,direct_match,,,,manchester_northern,2,,,,,,
SW_0076,Hinchley Wood,,HYW,South Western,['New Guildford Line'],Elmbridge,51.37499946,-0.340526968,False,1,False,51.68,,0,0,0,0,London,104.0,104.0,direct_match,,,,south_western,2,,,,,,
SO_0077,Ifield,,IFI,Southern,"['Arun Valley Line', 'Coastway', 'Coastway West']",Crawley,51.11561646,-0.214772632,True,2,False,28.57,,0,0,0,0,London,78.0,78.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0199,Invergordon,,IGD,Scotrail,['Far North Line'],Highland,57.688587,-4.175563,False,1,True,0.18,,2,2,2,2,Inverness,56.0,24.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
NR_0247,Ilkley,,ILK,Northern,['Wharfedale Line'],Bradford,53.92495813,-1.822103587,False,1,False,65.37,,189,201,101,201,Leeds,30.0,74.0,direct_match,,,,leeds_sheffield_northern,1,,,,,,
EM_0043,Ilkeston,,ILN,East_Midlands,['Erewash Valley'],Erewash,52.9794,-1.2949,False,1,False,89.11,,0,0,0,0,Nottingham,13.0,13.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
NR_0248,Ince (Manchester),,INC,Northern,['Atherton Line'],Wigan,53.53918986,-2.61257527,False,1,False,27.88,,0,0,0,0,Manchester (Picc/Vic),41.0,72.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0249,Ince & Elton (Cheshire),,INE,Northern,['Liverpool to Manchester Line'],Cheshire West and Chester,53.27676,-2.816228123,False,1,False,16.61,,0,0,0,0,Liverpool (Lime St/Central),76.0,2.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SC_0200,Invergowrie,,ING,Scotrail,"['Aberdeen to Inverness Line', 'Dundee to Arbroath Line']",Perth and Kinross,56.456795,-3.057897,True,2,True,0.06,,0,0,0,0,Dundee,6.0,34.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0205,Invershin,,INH,Scotrail,['Far North Line'],Highland,57.925362,-4.399288,False,1,True,1.47,,0,0,0,0,Inverness,100.0,16.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0201,Inverkeithing,,INK,Scotrail,['Fife Circle'],Fife,56.034725,-3.39621,True,1,True,0.75,,0,0,2,2,Edinburgh Waverley,26.0,230.0,direct_match,,,,edinburgh_scotrail,4,63.0,,,,,
SC_0202,Inverkip,,INP,Scotrail,['Wemyss Bay Branch'],Inverclyde,55.905781,-4.873089,False,1,True,0.31,,0,0,0,0,Glasgow (Central/Queen St),56.0,62.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0206,Inverurie,,INR,Scotrail,['Aberdeen to Inverness Line'],Aberdeenshire,57.286343,-2.373224,False,1,False,20.4,,46,40,18,46,Aberdeen,24.0,75.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0198,Insch,,INS,Scotrail,['Aberdeen to Inverness Line'],Aberdeenshire,57.33749,-2.616279,False,1,False,35.37,,0,0,0,0,Aberdeen,36.0,35.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0203,Inverness,,INV,Scotrail,['Highland Main Line'],Highland,57.480194,-4.223199,True,1,True,0.35,,123,112,66,123,Inverness,47.0,16.0,direct_match,,,,highlands_ne_scotrail,3,,,,,,
NR_0250,Irlam,,IRL,Northern,['Liverpool to Manchester Line via Warrington Central'],Salford,53.43481373,-2.433467061,False,1,False,38.93,,0,0,0,0,Manchester (Picc/Vic),18.0,30.0,direct_match,,,,manchester_northern,2,,,,,,
SC_0207,Irvine,,IRV,Scotrail,['Ayrshire Coast'],North Ayrshire,55.610916,-4.675196,False,1,True,0.25,,0,0,0,0,Glasgow (Central/Queen St),33.0,81.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SW_0083,Isleworth,,ISL,South Western,['Hounslow Loop'],West London,51.47476682,-0.336908528,False,1,False,50.84,,0,0,0,0,London,152.0,152.0,direct_match,,,,south_western,2,,,,,,
CM_0040,Islip,,ISP,Chiltern Railways,['Oxford Branch'],Cherwell,51.82571,-1.238185,False,1,False,78.98,,0,0,0,0,London,22.0,22.0,direct_match,,,,chiltern_wmr,2,,,,,,
SC_0204,Inverness Airport,,IVA,Scotrail,['Aberdeen to Inverness Line'],Highland,57.5335,-4.0552,False,1,True,1.75,,0,0,0,0,Inverness,11.0,42.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
GR_0083,Ivybridge,,IVY,Great_Western,"['Cornish Main Line', 'Heart of Wessex Line']",South Hams,50.39357854,-3.904458214,True,2,False,6.02,,0,0,0,0,London,50.0,50.0,direct_match,,,,gwr_london,2,,,,,,
NR_0251,James Cook University Hospital,,JCH,Northern,"['Durham Coast Line', 'Esk Valley Railway']",Middlesbrough,54.5515,-1.2076,True,2,False,9.72,,0,0,0,0,Newcastle,88.0,28.0,direct_match,,,,newcastle_northern,2,,,,,,
CM_0115,Jewellery Quarter,,JEQ,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Birmingham,52.489514,-1.913522,False,1,False,85.54,,0,0,0,0,Birmingham New Street,56.0,3.0,direct_match,,,,chiltern_wmr,2,,,,,,
SC_0208,Johnstone,,JHN,Scotrail,['Ayrshire Coast'],Renfrewshire,55.834759,-4.50369,False,1,False,9.94,,0,0,0,0,Glasgow (Central/Queen St),16.0,158.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0103,Johnston (Pembs),,JOH,TfW,['Swanline'],Pembrokeshire,51.75676,-4.99636,False,1,False,3.55,Johnston,0,0,0,0,Swansea,99.0,44.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0209,Jordanhill,,JOR,Scotrail,"['Argyle Line', 'North Clyde Electrics']",Glasgow City,55.882282,-4.326053,True,2,False,12.8,,0,0,0,0,Glasgow (Central/Queen St),11.0,147.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0218,Kinbrace,,KBC,Scotrail,['Far North Line'],Highland,58.258408,-3.941063,False,1,False,22.34,,0,0,0,0,Inverness,184.0,14.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
NR_0259,Kirkby-in-Furness,,KBF,Northern,"['Cumbrian Coast Line', 'Furness Line']",Westmorland and Furness,54.23234259,-3.188906344,True,2,True,0.1,,0,0,0,0,Carlisle,145.0,12.0,interchange_match_reassigned,Liverpool (Lime St/Central),CRNFNJN,,liverpool_merseyside,2,,,,,,
NR_0255,Kents Bank,,KBK,Northern,"['Cumbrian Coast Line', 'Furness Line']",Westmorland and Furness,54.1729079,-2.925229232,True,2,True,0.05,,0,0,0,0,Manchester (Picc/Vic),97.0,20.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
EM_0045,Kidsgrove,,KDG,East_Midlands,['Castle Line'],Newcastle-under-Lyme,53.08658326,-2.244818788,True,1,False,58.64,,0,0,0,0,Derby,54.0,54.0,darwin_interchange,not assigned,,,east_midlands_emr,3,,,,,,
SC_0224,Kirkcaldy,,KDY,Scotrail,['Fife Circle'],Fife,56.112579,-3.167445,True,1,True,0.79,,37,19,0,37,Edinburgh Waverley,46.0,157.0,direct_match,,,,edinburgh_scotrail,3,77.0,,,,,
SC_0210,Keith,,KEH,Scotrail,['Aberdeen to Inverness Line'],Moray,57.550976,-2.954062,False,1,False,13.14,,0,0,0,0,Aberdeen,72.0,29.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
NR_0253,Keighley,,KEI,Northern,"['Airedale Line', 'Bentham Line', 'Settle Carlisle Line']",Bradford,53.86788507,-1.901120783,True,3,False,62.23,,0,0,0,0,Leeds,28.0,114.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
GR_0084,Kemble,,KEM,Great_Western,['Golden Valley Line'],Cotswold,51.67627148,-2.023096483,True,2,False,26.42,,0,0,0,0,London,32.0,32.0,direct_match,,,,gwr_london,2,,,,,,
NR_0254,Kendal,,KEN,Northern,"['Cumbrian Coast Line', 'Lakes Line']",Westmorland and Furness,54.33210561,-2.73964031,True,2,False,9.51,,0,0,0,0,Leeds,189.0,8.0,interchange_match_low_confidence,,CRNFNJN,,leeds_sheffield_northern,2,,,,,,
EM_0044,Kettering,,KET,East_Midlands,['Castle Line'],North Northamptonshire,52.39356783,-0.731555547,True,1,False,76.49,,9,7,39,39,Leicester,20.0,20.0,darwin_interchange,not assigned,,,east_midlands_emr,3,,,,,,
GR_0085,Keyham,,KEY,Great_Western,"['Cornish Main Line', 'Tamar Valley Line']",Plymouth,50.38974606,-4.179074345,True,2,True,1.33,,0,0,0,0,London,50.0,50.0,interchange_match,,,STBDXJN,gwr_london,2,,,,,,
SC_0221,Kingsknowe,,KGE,Scotrail,['Shotts Line'],City of Edinburgh,55.919323,-3.265634,False,1,False,6.65,,0,0,0,0,Edinburgh Waverley,12.0,46.0,direct_match,,,,edinburgh_scotrail,2,53.0,,,,,
SC_0219,Kinghorn,,KGH,Scotrail,['Fife Circle'],Fife,56.069389,-3.174161,False,1,True,0.06,,0,0,0,0,Edinburgh Waverley,44.0,70.0,direct_match,,,,edinburgh_scotrail,2,77.0,,,,,
SC_0220,Kings Park,,KGP,Scotrail,['East Kilbride Line'],Glasgow City,55.819935,-4.247294,False,1,False,20.51,,0,0,0,0,Glasgow (Central/Queen St),18.0,76.0,direct_match,,,,glasgow_scotrail,2,,,,,,
CM_0015,Kings Sutton,,KGS,Chiltern Railways,"['Chiltern Line', 'Oxford Canal Line']",West Northamptonshire,52.020184,-1.280066,True,2,False,80.66,,0,0,0,0,London,22.0,22.0,direct_match,,,,chiltern_wmr,2,,,,,,
TW_0105,Kilgetty,,KGT,TfW,['Swanline'],Pembrokeshire,51.73210916,-4.715192738,False,1,False,2.23,Cilgeti,0,0,0,0,Swansea,86.0,24.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
CM_0105,Kidderminster,,KID,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Wyre Forest,52.384457,-2.239458,False,1,False,68.03,,60,55,0,60,Birmingham New Street,288.0,11.0,direct_match,,,,chiltern_wmr,2,,,,,,
SC_0213,Kildonan,,KIL,Scotrail,['Far North Line'],Highland,58.171432,-3.869993,False,1,False,13.01,,0,0,0,0,Inverness,174.0,14.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0222,Kingussie,,KIN,Scotrail,['Highland Main Line'],Highland,57.07785,-4.052227,True,1,False,43.9,,0,0,0,0,Inverness,50.0,24.0,direct_match,,,,highlands_ne_scotrail,3,,,,,,
ME_0036,Kirkby (Merseyside),,KIR,Merseyrail,['Northern Line'],Knowsley,53.48620351,-2.902833396,False,1,False,8.62,,0,0,0,0,Liverpool (Lime St/Central),18.0,135.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
NR_0263,Kiveton Bridge,,KIV,Northern,['Sheffield to Lincoln Line'],Rotherham,53.34098096,-1.267182571,False,1,False,55.71,,0,0,0,0,Sheffield,20.0,43.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
EM_0046,Kirkby-in-Ashfield,,KKB,East_Midlands,['Robin Hood Line'],Ashfield,53.10012396,-1.253060759,False,1,False,76.78,,0,0,0,0,Nottingham,19.0,19.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
ME_0037,Kirkdale,,KKD,Merseyrail,['Northern Line'],Liverpool,53.4405479,-2.981506598,False,1,False,2.75,,0,0,0,0,Liverpool (Lime St/Central),9.0,247.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SC_0226,Kirkhill,,KKH,Scotrail,['East Kilbride Line'],South Lanarkshire,55.814156,-4.168751,False,1,False,25.01,,0,0,0,0,Glasgow (Central/Queen St),26.0,76.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0260,Kirkham & Wesham,,KKM,Northern,"['Fylde Line', 'Liverpool to Manchester Line', 'South Fylde Line']",Fylde,53.78738537,-2.881813597,True,2,False,5.97,,0,0,0,0,Manchester (Picc/Vic),66.0,76.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,3,,,,,,
SC_0227,Kirknewton,,KKN,Scotrail,['Shotts Line'],West Lothian,55.888744,-3.432526,False,1,False,11.51,,0,0,0,0,Edinburgh Waverley,25.0,48.0,direct_match,,,,edinburgh_scotrail,2,42.0,,,,,
NR_0257,Kirk Sandall,,KKS,Northern,['Hull and Doncaster Branch'],Doncaster,53.56343733,-1.074913037,False,1,False,30.1,,0,0,0,0,Sheffield,40.0,75.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
NR_0256,Kildale,,KLD,Northern,['Esk Valley Railway'],North Yorkshire,54.47727129,-1.067852562,False,1,False,13.59,,0,0,0,0,Newcastle,119.0,4.0,direct_match,,,,newcastle_northern,2,,,,,,
NR_0261,Kirkstall Forge,,KLF,Northern,['Airedale Line'],Leeds,53.82402819,-1.618512273,False,1,False,62.64,,0,0,0,0,Leeds,6.0,66.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SC_0215,Kilmaurs,,KLM,Scotrail,['Glasgow South Western Line'],East Ayrshire,55.636425,-4.532331,False,1,False,9.08,,0,0,0,0,Glasgow (Central/Queen St),44.0,69.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SO_0078,Kenley,,KLY,Southern,['Caterham Line'],South London,51.32460105,-0.101215735,False,1,False,36.94,,0,0,0,0,London,70.0,70.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0214,Kilmarnock,,KMK,Scotrail,['Glasgow South Western Line'],East Ayrshire,55.612835,-4.499048,True,1,False,10.99,,64,85,31,85,Glasgow (Central/Queen St),48.0,69.0,direct_match,,,,glasgow_scotrail,3,,,,,,
SW_0084,Kempton Park,,KMP,South Western,"['Hounslow Loop', 'Kingston Loop', 'Shepperton Branch']",Spelthorne,51.4209856,-0.409741053,True,3,False,55.96,,0,0,0,0,London,59.0,59.0,direct_match,,,,south_western,2,,,,,,
NR_0265,Knaresborough,,KNA,Northern,['Harrogate Line'],North Yorkshire,54.00877012,-1.470501209,False,1,False,61.35,,2,2,2,2,Leeds,46.0,67.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SO_0079,Kingswood,,KND,Southern,['Tattenham Corner Line'],Reigate and Banstead,51.29486144,-0.211456639,False,1,False,45.3,,0,0,0,0,London,70.0,70.0,interchange_match,,,PURLEY,thameslink_southern,2,,,,,,
NR_0267,Knutsford,,KNF,Northern,['Mid-Cheshire Line'],Cheshire East,53.30198471,-2.37209752,False,1,False,46.12,,0,0,0,0,Manchester (Picc/Vic),44.0,36.0,direct_match,,,,manchester_northern,2,,,,,,
SW_0086,Kingston,,KNG,South Western,"['Hounslow Loop', 'Kingston Loop', 'Shepperton Branch']",South West London,51.41275341,-0.301166881,True,3,False,48.48,,11,3,55,55,London,253.0,253.0,direct_match,,,,south_western,2,,,,,,
TW_0106,Knighton,,KNI,TfW,"['Central Wales Line', 'Heart of Wales Line']",Shropshire,52.34508013,-3.042211012,True,1,False,63.85,Trefyclawdd,0,0,0,0,Shrewsbury,50.0,18.0,direct_match,,,,shrewsbury_wrexham_chester,3,,,,,,
CM_0050,King's Norton,,KNN,West Midlands Railway,['Cross-City'],Birmingham,52.413456,-1.933801,False,1,False,77.24,,82,112,35,112,Birmingham New Street,15.0,373.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0266,Knottingley,,KNO,Northern,['Pontefract Line'],Wakefield,53.70655284,-1.259179166,False,1,False,37.64,,97,158,81,158,Leeds,38.0,69.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SC_0212,Kennishead,,KNS,Scotrail,['Neilston Line'],Glasgow City,55.813099,-4.325119,False,1,False,17.3,,0,0,0,0,Glasgow (Central/Queen St),14.0,63.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0107,Knucklas,,KNU,TfW,"['Central Wales Line', 'Heart of Wales Line']",Powys,52.36097,-3.09893,False,1,False,59.6,Cnwclas,0,0,0,0,Shrewsbury,58.0,18.0,direct_match,,,,shrewsbury_wrexham_chester,2,,,,,,
SO_0180,Kensington Olympia,,KPA,Southern,['Southern Thameslink Branches'],West London,51.497753,-0.210189,False,1,False,42.26,,0,0,0,0,London,2.0,2.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0216,Kilpatrick,,KPT,Scotrail,"['Argyle Line', 'North Clyde Electrics']",West Dunbartonshire,55.924755,-4.453454,True,2,False,3.83,,0,0,0,0,Glasgow (Central/Queen St),28.0,62.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0225,Kirkconnel,,KRK,Scotrail,['Glasgow South Western Line'],Dumfries and Galloway,55.38834,-3.998533,False,1,False,40.37,,0,0,0,0,Glasgow (Central/Queen St),77.0,16.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0252,Kearsley (Manchester),,KSL,Northern,['Atherton Line'],Bolton,53.54466284,-2.375731616,False,1,False,40.98,,0,0,0,0,Manchester (Picc/Vic),16.0,36.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0258,Kirkby Stephen,,KSW,Northern,['Settle Carlisle Line'],Westmorland and Furness,54.45512998,-2.368596626,False,1,False,35.64,,0,0,0,0,Leeds,106.0,18.0,direct_match_reassigned,Newcastle,,,leeds_sheffield_northern,2,,,,,,
NR_0262,Kirton Lindsey,,KTL,Northern,['Sheffield to Lincoln Line'],North Lincolnshire,53.48485675,-0.593911552,False,1,False,21.81,,0,0,0,0,Sheffield,68.0,2.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SC_0223,Kintore,,KTR,Scotrail,['Aberdeen to Inverness Line'],Aberdeenshire,57.243611,-2.350278,False,1,False,17.78,,0,0,0,0,Aberdeen,18.0,67.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0211,Kelvindale,,KVD,Scotrail,['Maryhill Line'],Glasgow City,55.8933,-4.3106,False,1,False,13.31,,0,0,0,0,Glasgow (Central/Queen St),20.0,50.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0264,Kiveton Park,,KVP,Northern,['Sheffield to Lincoln Line'],Rotherham,53.33678062,-1.239500771,False,1,False,54.79,,0,0,0,0,Sheffield,22.0,46.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SW_0085,Kew Bridge,,KWB,South Western,['Hounslow Loop'],West London,51.48936263,-0.28884221,False,1,False,47.61,,0,0,17,17,London,127.0,127.0,direct_match,,,,south_western,2,,,,,,
SC_0228,Kirkwood,,KWD,Scotrail,['Argyle Line'],North Lanarkshire,55.85577,-4.048037,False,1,False,28.01,,0,0,0,0,Glasgow (Central/Queen St),25.0,84.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0104,Kidwelly,,KWL,TfW,"['Central Wales Line', 'Heart of Wales Line', 'Swanline']",Carmarthenshire,51.73434386,-4.317011245,True,2,True,0.19,Cydweli,0,0,0,0,Swansea,32.0,110.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0217,Kilwinning,,KWN,Scotrail,['Ayrshire Coast'],North Ayrshire,55.655994,-4.710071,True,1,False,3.6,,0,0,27,27,Glasgow (Central/Queen St),34.0,162.0,direct_match,,,,glasgow_scotrail,3,,,,,,
SC_0229,Kyle of Lochalsh,,KYL,Scotrail,['Kyle Line'],Highland,57.280567,-5.713067,False,1,True,0.04,,14,13,6,14,Inverness,164.0,10.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
GR_0086,Keynsham,,KYN,Great_Western,"['Heart of Wessex Line', 'Severn Beach Line']",Bath and North East Somerset,51.41716993,-2.494633256,True,3,False,17.99,,0,0,0,0,London,4.0,4.0,direct_match,,,,gwr_london,2,,,,,,
SO_0080,Lancing,,LAC,Southern,['West Coastway'],Adur,50.82707775,-0.323099956,False,1,True,0.79,,0,0,0,0,London,70.0,70.0,direct_match,,,,thameslink_southern,2,,,,,,
EM_0048,Langwith-Whaley Thorns,,LAG,East_Midlands,['Robin Hood Line'],Bolsover,53.23253667,-1.209707864,False,1,False,62.71,,0,0,0,0,Nottingham,40.0,40.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
TW_0108,Lamphey,,LAM,TfW,['Swanline'],Pembrokeshire,51.66719665,-4.87329867,False,1,False,2.4,Llandyfái,0,0,0,0,Swansea,122.0,24.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0236,Largs,,LAR,Scotrail,['Largs Branch'],North Ayrshire,55.792637,-4.867942,False,1,True,0.15,,41,44,43,44,Glasgow (Central/Queen St),65.0,36.0,direct_match,,,,glasgow_scotrail,1,,,,,,
TW_0135,Llansamlet,,LAS,TfW,"['Central Wales Line', 'Heart of Wales Line', 'Swanline']",Swansea,51.66150151,-3.88471363,True,2,False,3.44,Llansamlet,0,0,0,0,Swansea,8.0,44.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0238,Laurencekirk,,LAU,Scotrail,"['Aberdeen to Inverness Line', 'Highland Main Line']",Aberdeenshire,56.835945,-2.466345,True,2,False,7.99,,0,0,0,0,Aberdeen,32.0,107.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
